# Region      : cellZone cz_solid_35
# Cells       : 2080
# Volume      : 2.143198e-03
# Time        	volIntegrate(U)
20            	(6.435184e-09 -1.322790e-08 2.275894e-09)
40            	(5.966265e-09 -2.226840e-08 2.491879e-09)
60            	(5.328400e-09 -2.923324e-08 2.635243e-09)
80            	(4.419796e-09 -3.350700e-08 2.640496e-09)
100           	(3.268225e-09 -3.484934e-08 2.428257e-09)
120           	(2.027685e-09 -3.345619e-08 1.956251e-09)
140           	(6.897861e-10 -2.990927e-08 1.137680e-09)
160           	(-1.278022e-10 -2.541150e-08 4.899334e-10)
180           	(-5.821166e-10 -2.088483e-08 -1.396235e-11)
200           	(-8.148912e-10 -1.686932e-08 -3.733502e-10)
220           	(-8.964297e-10 -1.357452e-08 -6.059942e-10)
240           	(-8.860502e-10 -1.101211e-08 -7.434750e-10)
260           	(-8.237232e-10 -9.090468e-09 -8.163978e-10)
280           	(-7.331984e-10 -7.686496e-09 -8.459389e-10)
300           	(-6.284357e-10 -6.676469e-09 -8.452517e-10)
320           	(-5.167967e-10 -5.948738e-09 -8.239675e-10)
340           	(-3.988724e-10 -5.406357e-09 -7.884757e-10)
360           	(-2.746126e-10 -4.965749e-09 -7.438444e-10)
380           	(-1.411890e-10 -4.553721e-09 -6.926556e-10)
400           	(-1.667184e-12 -4.103379e-09 -6.383583e-10)
420           	(1.404923e-10 -3.556709e-09 -5.830801e-10)
440           	(2.872468e-10 -2.867347e-09 -5.264383e-10)
460           	(4.369563e-10 -2.001808e-09 -4.663173e-10)
480           	(5.836772e-10 -9.462938e-10 -3.982454e-10)
500           	(7.138278e-10 2.709936e-10 -3.136502e-10)
520           	(8.068584e-10 1.571501e-09 -2.052330e-10)
540           	(8.525814e-10 2.850505e-09 -8.944355e-11)
560           	(8.629792e-10 4.001755e-09 -2.099212e-13)
580           	(8.586614e-10 4.944564e-09 4.682898e-11)
600           	(8.539840e-10 5.649052e-09 6.193795e-11)
620           	(8.543919e-10 6.126019e-09 6.350537e-11)
640           	(8.581122e-10 6.406012e-09 6.323143e-11)
660           	(8.623391e-10 6.523962e-09 6.495308e-11)
680           	(8.648315e-10 6.513505e-09 6.811351e-11)
700           	(8.648966e-10 6.404770e-09 7.142774e-11)
720           	(8.623674e-10 6.224446e-09 7.426492e-11)
740           	(8.579867e-10 5.995412e-09 7.674394e-11)
760           	(8.505976e-10 5.738740e-09 7.851060e-11)
780           	(8.401502e-10 5.473199e-09 7.946398e-11)
800           	(8.267489e-10 5.214931e-09 7.947403e-11)
820           	(8.105957e-10 4.977993e-09 7.846287e-11)
840           	(7.912409e-10 4.774152e-09 7.611984e-11)
860           	(7.689892e-10 4.611840e-09 7.248355e-11)
880           	(7.442296e-10 4.497093e-09 6.742784e-11)
900           	(7.173822e-10 4.434366e-09 6.108851e-11)
920           	(6.887559e-10 4.426274e-09 5.359005e-11)
940           	(6.589366e-10 4.473161e-09 4.515126e-11)
960           	(6.285220e-10 4.573861e-09 3.576561e-11)
980           	(5.970248e-10 4.726685e-09 2.508813e-11)
