# Region type : faceZone fz_solid_17
# Faces  :    1552
# Area   :    1.016600e-01
# Time        	sum(phi)
20            	-2.199035e-05
40            	-1.931617e-05
60            	-1.519121e-05
80            	-1.016791e-05
100           	-4.741052e-06
120           	1.304875e-07
140           	4.120739e-06
160           	6.498697e-06
180           	9.318360e-06
200           	1.209027e-05
220           	1.465157e-05
240           	1.672619e-05
260           	1.738742e-05
280           	1.655772e-05
300           	1.519210e-05
320           	1.342785e-05
340           	1.254644e-05
360           	1.689266e-05
380           	1.293707e-05
400           	2.131841e-05
420           	4.018284e-05
440           	4.842607e-05
460           	4.702478e-05
480           	3.639240e-05
500           	1.681912e-05
520           	2.444150e-06
540           	-1.123844e-05
560           	-2.458346e-05
580           	-2.946478e-05
600           	-3.057285e-05
620           	-2.908869e-05
640           	-2.524157e-05
660           	-2.045304e-05
680           	-1.589805e-05
700           	-1.167228e-05
720           	-7.539640e-06
740           	-2.873056e-06
760           	2.249791e-06
780           	7.845301e-06
800           	1.358681e-05
820           	1.934165e-05
840           	2.491504e-05
860           	3.001355e-05
880           	3.453832e-05
900           	3.864201e-05
920           	4.288932e-05
940           	4.817267e-05
960           	5.558156e-05
980           	6.362664e-05
1000          	7.112167e-05
1020          	7.887989e-05
