# Region      : cellZone cz_solid_41
# Cells       : 2470
# Volume      : 2.143309e-03
# Time        	volIntegrate(U)
20            	(3.038595e-10 -7.905018e-09 -7.491507e-10)
40            	(-6.011580e-11 -1.100456e-08 -2.283464e-10)
60            	(-2.291687e-10 -1.241889e-08 -9.355237e-11)
80            	(-3.199973e-10 -1.278180e-08 -7.262328e-11)
100           	(-3.747554e-10 -1.267327e-08 -9.268738e-11)
120           	(-4.124680e-10 -1.241800e-08 -1.154942e-10)
140           	(-4.384558e-10 -1.221616e-08 -1.401030e-10)
160           	(-4.273463e-10 -1.223030e-08 -1.733641e-10)
180           	(-4.744535e-10 -1.245716e-08 -2.215208e-10)
200           	(-4.959221e-10 -1.290106e-08 -2.565673e-10)
220           	(-5.160348e-10 -1.355375e-08 -2.899636e-10)
240           	(-5.345399e-10 -1.438510e-08 -3.236661e-10)
260           	(-5.509770e-10 -1.535359e-08 -3.545847e-10)
280           	(-5.620606e-10 -1.640918e-08 -3.808673e-10)
300           	(-5.673452e-10 -1.750934e-08 -3.988874e-10)
320           	(-5.650270e-10 -1.862152e-08 -4.134720e-10)
340           	(-5.555122e-10 -1.972686e-08 -4.283360e-10)
360           	(-5.398250e-10 -2.081066e-08 -4.446877e-10)
380           	(-5.190736e-10 -2.185924e-08 -4.608748e-10)
400           	(-4.932993e-10 -2.285693e-08 -4.739356e-10)
420           	(-4.604594e-10 -2.378970e-08 -4.797483e-10)
440           	(-4.198653e-10 -2.465247e-08 -4.721809e-10)
460           	(-3.743143e-10 -2.544758e-08 -4.447581e-10)
480           	(-3.267010e-10 -2.617968e-08 -3.933739e-10)
500           	(-2.799032e-10 -2.685790e-08 -3.174477e-10)
520           	(-2.383099e-10 -2.750018e-08 -2.194426e-10)
540           	(-2.055210e-10 -2.813192e-08 -1.074193e-10)
560           	(-1.829661e-10 -2.877491e-08 6.200808e-12)
580           	(-1.700448e-10 -2.943718e-08 1.094991e-10)
600           	(-1.644403e-10 -3.011510e-08 1.934417e-10)
620           	(-1.630521e-10 -3.080071e-08 2.540657e-10)
640           	(-1.631676e-10 -3.148923e-08 2.927848e-10)
660           	(-1.630710e-10 -3.218141e-08 3.141454e-10)
680           	(-1.623467e-10 -3.288002e-08 3.235813e-10)
700           	(-1.614347e-10 -3.358619e-08 3.258714e-10)
720           	(-1.610815e-10 -3.429846e-08 3.243194e-10)
740           	(-1.617317e-10 -3.501335e-08 3.209660e-10)
760           	(-1.635434e-10 -3.572658e-08 3.167563e-10)
780           	(-1.663070e-10 -3.643396e-08 3.122705e-10)
