# Region type : faceZone fz_solid_45
# Faces  :    1733
# Area   :    1.018118e-01
# Time        	sum(phi)
20            	6.745359e-06
40            	-3.010233e-06
60            	-1.145922e-05
80            	-1.950090e-05
100           	-2.662174e-05
120           	-3.266206e-05
140           	-3.799772e-05
160           	-4.471299e-05
180           	-4.948939e-05
200           	-5.558449e-05
220           	-6.353172e-05
240           	-7.422053e-05
260           	-8.795963e-05
280           	-1.047290e-04
300           	-1.231472e-04
320           	-1.410201e-04
340           	-1.596515e-04
360           	-1.809865e-04
380           	-2.023904e-04
400           	-2.184068e-04
420           	-2.263762e-04
440           	-2.262161e-04
460           	-2.206308e-04
480           	-2.127420e-04
500           	-2.050736e-04
520           	-1.991562e-04
540           	-1.956652e-04
560           	-1.944232e-04
580           	-1.949181e-04
600           	-1.966280e-04
620           	-1.991849e-04
640           	-2.021213e-04
660           	-2.052442e-04
680           	-2.083387e-04
700           	-2.113947e-04
720           	-2.143807e-04
740           	-2.172416e-04
760           	-2.200964e-04
780           	-2.229621e-04
800           	-2.259494e-04
820           	-2.291399e-04
840           	-2.327147e-04
