# Region type : faceZone fz_solid_37
# Faces  :    1600
# Area   :    1.016283e-01
# Time        	sum(phi)
20            	5.828139e-06
40            	1.579551e-06
60            	-3.030331e-07
80            	-2.994054e-07
100           	6.781586e-07
120           	2.229475e-06
140           	4.384315e-06
160           	5.767698e-06
180           	7.158023e-06
200           	8.278743e-06
220           	9.188982e-06
240           	9.991318e-06
260           	1.075489e-05
280           	1.149572e-05
300           	1.217374e-05
320           	1.277080e-05
340           	1.327807e-05
360           	1.367920e-05
380           	1.390737e-05
400           	1.357321e-05
420           	1.230575e-05
440           	1.139970e-05
460           	1.197405e-05
480           	1.281457e-05
500           	1.333992e-05
520           	1.349191e-05
540           	1.341900e-05
560           	1.319009e-05
580           	1.286067e-05
600           	1.249223e-05
620           	1.211235e-05
640           	1.176633e-05
660           	1.151186e-05
680           	1.134614e-05
700           	1.128664e-05
720           	1.131950e-05
740           	1.145042e-05
760           	1.165127e-05
780           	1.195371e-05
800           	1.234810e-05
820           	1.284661e-05
840           	1.346889e-05
860           	1.422628e-05
880           	1.516793e-05
900           	1.633041e-05
920           	1.770857e-05
940           	1.938249e-05
960           	2.134078e-05
980           	2.357196e-05
1000          	2.595890e-05
1020          	2.841224e-05
1040          	3.077346e-05
1060          	3.293040e-05
