# Region      : cellZone cz_solid_97
# Cells       : 2295
# Volume      : 2.143992e-03
# Time        	volIntegrate(U)
20            	(5.844354e-09 -4.015626e-09 1.744078e-08)
40            	(-3.045097e-09 -2.951896e-09 1.202637e-08)
60            	(-8.227286e-09 -2.968249e-09 3.410215e-09)
80            	(-8.516739e-09 -1.869313e-09 -6.955323e-10)
100           	(-6.760929e-09 1.089147e-09 -1.206359e-09)
120           	(-5.486837e-09 4.173920e-09 -1.436610e-09)
140           	(-4.610129e-09 7.166779e-09 -1.574962e-09)
160           	(-3.726250e-09 9.940409e-09 -1.658907e-09)
180           	(-3.158187e-09 1.237312e-08 -1.646649e-09)
200           	(-2.718087e-09 1.457464e-08 -1.613428e-09)
220           	(-2.366558e-09 1.660685e-08 -1.565492e-09)
240           	(-2.067645e-09 1.849600e-08 -1.519745e-09)
260           	(-1.796127e-09 2.025479e-08 -1.484334e-09)
280           	(-1.545901e-09 2.190496e-08 -1.456332e-09)
300           	(-1.319546e-09 2.346983e-08 -1.431079e-09)
320           	(-1.122196e-09 2.496124e-08 -1.404525e-09)
340           	(-9.504422e-10 2.637137e-08 -1.380271e-09)
360           	(-7.957273e-10 2.768238e-08 -1.364485e-09)
380           	(-6.488081e-10 2.888587e-08 -1.359143e-09)
400           	(-5.073265e-10 2.999562e-08 -1.357298e-09)
420           	(-3.769011e-10 3.103402e-08 -1.348462e-09)
440           	(-2.716201e-10 3.202006e-08 -1.315661e-09)
460           	(-2.068523e-10 3.296879e-08 -1.248428e-09)
480           	(-1.851629e-10 3.389790e-08 -1.143293e-09)
500           	(-2.102341e-10 3.482353e-08 -9.970044e-10)
520           	(-2.856913e-10 3.574561e-08 -8.155568e-10)
540           	(-3.944560e-10 3.666301e-08 -6.234974e-10)
560           	(-5.185774e-10 3.760067e-08 -4.538615e-10)
580           	(-6.438527e-10 3.865799e-08 -3.299484e-10)
600           	(-7.316365e-10 3.990194e-08 -2.776737e-10)
620           	(-7.701304e-10 4.129953e-08 -2.762923e-10)
640           	(-7.768467e-10 4.265249e-08 -2.407471e-10)
660           	(-7.898018e-10 4.387191e-08 -1.991341e-10)
680           	(-8.015372e-10 4.500482e-08 -1.658519e-10)
700           	(-8.080079e-10 4.607302e-08 -1.408665e-10)
720           	(-8.067454e-10 4.708659e-08 -1.220758e-10)
740           	(-7.979415e-10 4.804915e-08 -1.070318e-10)
760           	(-7.838401e-10 4.896342e-08 -9.450616e-11)
780           	(-7.663089e-10 4.983310e-08 -8.439349e-11)
800           	(-7.465675e-10 5.066179e-08 -7.684885e-11)
820           	(-7.256501e-10 5.145261e-08 -7.158219e-11)
840           	(-7.043711e-10 5.220837e-08 -6.818214e-11)
860           	(-6.835841e-10 5.293179e-08 -6.613053e-11)
880           	(-6.638588e-10 5.362553e-08 -6.512557e-11)
900           	(-6.452907e-10 5.429209e-08 -6.497759e-11)
920           	(-6.280755e-10 5.493385e-08 -6.568460e-11)
940           	(-6.124833e-10 5.555343e-08 -6.654383e-11)
960           	(-5.987952e-10 5.615453e-08 -6.650439e-11)
980           	(-5.869988e-10 5.674082e-08 -6.674077e-11)
1000          	(-5.754987e-10 5.731463e-08 -6.889522e-11)
1020          	(-5.632023e-10 5.787764e-08 -7.093748e-11)
1040          	(-5.513801e-10 5.843347e-08 -7.238967e-11)
1060          	(-5.394759e-10 5.898614e-08 -7.449632e-11)
1080          	(-5.267333e-10 5.953882e-08 -7.634232e-11)
1100          	(-5.131588e-10 6.009476e-08 -7.772729e-11)
1120          	(-4.987272e-10 6.065662e-08 -7.863113e-11)
1140          	(-4.839690e-10 6.122518e-08 -7.906088e-11)
1160          	(-4.702457e-10 6.179832e-08 -7.916249e-11)
1180          	(-4.588941e-10 6.237314e-08 -7.906439e-11)
1200          	(-4.504955e-10 6.294763e-08 -7.870559e-11)
1220          	(-4.443568e-10 6.352112e-08 -7.844721e-11)
1240          	(-4.401055e-10 6.409272e-08 -7.795056e-11)
1260          	(-4.367634e-10 6.466345e-08 -7.738715e-11)
1280          	(-4.284565e-10 6.522722e-08 -8.000287e-11)
1300          	(-4.337464e-10 6.580723e-08 -7.556874e-11)
1320          	(-4.282564e-10 6.636246e-08 -8.472986e-11)
1340          	(-4.141625e-10 6.690638e-08 -9.030585e-11)
1360          	(-3.258195e-10 6.753681e-08 -1.740147e-10)
1380          	(3.145114e-10 6.838734e-08 -9.959205e-10)
1400          	(6.424094e-09 6.545701e-08 -1.423390e-08)
1420          	(5.510956e-08 1.602056e-08 -1.067340e-07)
1440          	(4.735213e-07 -6.193172e-07 -7.311946e-07)
1460          	(3.100269e-06 -3.940326e-06 -3.214525e-06)
1480          	(1.390574e-05 -1.670455e-05 -1.394150e-05)
1500          	(5.461510e-05 -7.008592e-05 -5.791042e-05)
