# Region type : faceZone fz_solid_49
# Faces  :    1676
# Area   :    1.017623e-01
# Time        	sum(phi)
20            	-7.087813e-06
40            	-1.630398e-05
60            	-2.668334e-05
80            	-3.785306e-05
100           	-4.882743e-05
120           	-5.978869e-05
140           	-7.516958e-05
160           	-8.848791e-05
180           	-9.955612e-05
200           	-1.091680e-04
220           	-1.172221e-04
240           	-1.245925e-04
260           	-1.303034e-04
280           	-1.301250e-04
300           	-1.230930e-04
320           	-1.122635e-04
340           	-1.027058e-04
360           	-9.698112e-05
380           	-9.459604e-05
400           	-9.444909e-05
420           	-9.498324e-05
440           	-9.574519e-05
460           	-9.648159e-05
480           	-9.723382e-05
500           	-9.819918e-05
520           	-9.878628e-05
540           	-9.918759e-05
560           	-9.938857e-05
580           	-9.935653e-05
600           	-9.921793e-05
620           	-9.892275e-05
640           	-9.860242e-05
660           	-9.827831e-05
680           	-9.810519e-05
700           	-9.802741e-05
720           	-9.816173e-05
740           	-9.853718e-05
760           	-9.913802e-05
780           	-1.003746e-04
800           	-1.028083e-04
820           	-1.061427e-04
840           	-1.096039e-04
860           	-1.125040e-04
880           	-1.147598e-04
900           	-1.163788e-04
