# Region type : faceZone fz_solid_5
# Faces  :    1618
# Area   :    1.016931e-01
# Time        	sum(phi)
20            	-8.871157e-05
40            	-1.040139e-04
60            	-1.235760e-04
80            	-1.440692e-04
100           	-1.656306e-04
120           	-1.883451e-04
140           	-2.150329e-04
160           	-2.393445e-04
180           	-2.618130e-04
200           	-2.821207e-04
220           	-3.003612e-04
240           	-3.167327e-04
260           	-3.311219e-04
280           	-3.439011e-04
300           	-3.549069e-04
320           	-3.640192e-04
340           	-3.707160e-04
360           	-3.749620e-04
380           	-3.776464e-04
400           	-3.801139e-04
420           	-3.817710e-04
440           	-3.803240e-04
460           	-3.747797e-04
480           	-3.668295e-04
500           	-3.587741e-04
520           	-3.524909e-04
540           	-3.482687e-04
560           	-3.456420e-04
580           	-3.438712e-04
600           	-3.425895e-04
620           	-3.415826e-04
640           	-3.408618e-04
660           	-3.404172e-04
680           	-3.402092e-04
700           	-3.402450e-04
720           	-3.404035e-04
740           	-3.405953e-04
760           	-3.405877e-04
780           	-3.401583e-04
800           	-3.389473e-04
820           	-3.367630e-04
840           	-3.333499e-04
860           	-3.286402e-04
880           	-3.226137e-04
900           	-3.153976e-04
920           	-3.075840e-04
940           	-2.997368e-04
960           	-2.922068e-04
980           	-2.855998e-04
