# Region      : cellZone cz_solid_7
# Cells       : 1899
# Volume      : 2.142587e-03
# Time        	volIntegrate(U)
20            	(-4.236065e-09 -4.905105e-09 1.624267e-09)
40            	(-4.808490e-09 -8.788055e-09 1.923442e-09)
60            	(-4.996942e-09 -1.255509e-08 2.100383e-09)
80            	(-5.177578e-09 -1.643627e-08 2.261121e-09)
100           	(-5.360959e-09 -2.056566e-08 2.413220e-09)
120           	(-5.545654e-09 -2.501579e-08 2.552662e-09)
140           	(-5.716665e-09 -2.981567e-08 2.625480e-09)
160           	(-6.084693e-09 -3.513784e-08 2.817118e-09)
180           	(-6.332742e-09 -4.090723e-08 2.927011e-09)
200           	(-6.580648e-09 -4.709146e-08 3.016696e-09)
220           	(-6.822617e-09 -5.363726e-08 3.083704e-09)
240           	(-7.046833e-09 -6.048921e-08 3.123837e-09)
260           	(-7.250684e-09 -6.758987e-08 3.136509e-09)
280           	(-7.427637e-09 -7.487921e-08 3.123315e-09)
300           	(-7.575992e-09 -8.229837e-08 3.093480e-09)
320           	(-7.678458e-09 -8.978870e-08 3.052997e-09)
340           	(-7.712356e-09 -9.728338e-08 3.005885e-09)
360           	(-7.658992e-09 -1.046955e-07 2.945848e-09)
380           	(-7.512057e-09 -1.119447e-07 2.864954e-09)
400           	(-7.278173e-09 -1.190158e-07 2.772365e-09)
420           	(-6.973554e-09 -1.259256e-07 2.688047e-09)
440           	(-6.628482e-09 -1.326326e-07 2.621472e-09)
460           	(-6.280906e-09 -1.390533e-07 2.565236e-09)
480           	(-5.966227e-09 -1.451389e-07 2.513359e-09)
500           	(-5.702009e-09 -1.509022e-07 2.464971e-09)
520           	(-5.488635e-09 -1.564000e-07 2.421010e-09)
540           	(-5.321322e-09 -1.616990e-07 2.384161e-09)
560           	(-5.189218e-09 -1.668540e-07 2.353237e-09)
580           	(-5.083989e-09 -1.719000e-07 2.326322e-09)
600           	(-4.996039e-09 -1.768549e-07 2.299797e-09)
620           	(-4.916859e-09 -1.817242e-07 2.269163e-09)
640           	(-4.837685e-09 -1.865083e-07 2.229327e-09)
660           	(-4.752481e-09 -1.912060e-07 2.178516e-09)
680           	(-4.656710e-09 -1.958190e-07 2.115275e-09)
700           	(-4.546719e-09 -2.003500e-07 2.039913e-09)
720           	(-4.418738e-09 -2.048023e-07 1.952931e-09)
740           	(-4.269940e-09 -2.091785e-07 1.856931e-09)
760           	(-4.098298e-09 -2.134785e-07 1.756368e-09)
780           	(-3.902889e-09 -2.176999e-07 1.657503e-09)
800           	(-3.689964e-09 -2.218353e-07 1.571705e-09)
820           	(-3.471280e-09 -2.258678e-07 1.514273e-09)
840           	(-3.266047e-09 -2.297622e-07 1.497999e-09)
860           	(-3.095124e-09 -2.334450e-07 1.512148e-09)
880           	(-2.969000e-09 -2.368244e-07 1.517931e-09)
900           	(-2.860375e-09 -2.398770e-07 1.491006e-09)
920           	(-2.727313e-09 -2.426740e-07 1.470147e-09)
940           	(-2.590981e-09 -2.451921e-07 1.452373e-09)
960           	(-2.465810e-09 -2.472848e-07 1.383933e-09)
980           	(-2.333764e-09 -2.489073e-07 1.287195e-09)
1000          	(-2.202534e-09 -2.501496e-07 1.191453e-09)
1020          	(-2.076707e-09 -2.511557e-07 1.143078e-09)
1040          	(-1.962572e-09 -2.520106e-07 1.154846e-09)
1060          	(-1.873457e-09 -2.527685e-07 1.195946e-09)
1080          	(-1.812622e-09 -2.534692e-07 1.237603e-09)
1100          	(-1.771345e-09 -2.541205e-07 1.270304e-09)
1120          	(-1.740312e-09 -2.547112e-07 1.293369e-09)
1140          	(-1.714457e-09 -2.552304e-07 1.309297e-09)
1160          	(-1.691947e-09 -2.556697e-07 1.320626e-09)
1180          	(-1.672207e-09 -2.560229e-07 1.329100e-09)
1200          	(-1.654982e-09 -2.562858e-07 1.335902e-09)
1220          	(-1.640075e-09 -2.564575e-07 1.341805e-09)
1240          	(-1.625196e-09 -2.565405e-07 1.348448e-09)
1260          	(-1.616871e-09 -2.565394e-07 1.354747e-09)
1280          	(-1.601439e-09 -2.564702e-07 1.354751e-09)
1300          	(-1.598557e-09 -2.563208e-07 1.373858e-09)
1320          	(-1.632461e-09 -2.560822e-07 1.409315e-09)
1340          	(-1.327008e-09 -2.554856e-07 1.360380e-09)
1360          	(-1.719138e-08 -2.452172e-07 3.415180e-09)
1380          	(-1.015952e-07 -3.146141e-07 4.642136e-08)
1400          	(-7.935884e-08 -1.395420e-06 1.077646e-07)
1420          	(3.925298e-07 -5.372905e-06 1.256267e-07)
1440          	(1.205629e-06 -1.948010e-05 1.007933e-06)
1460          	(5.090316e-06 -8.869507e-05 5.038225e-06)
1480          	(1.827054e-05 -4.289580e-04 2.525424e-05)
1500          	(4.186428e-05 -2.017584e-03 1.526310e-04)
