# Region      : cellZone cz_solid_0
# Cells       : 2318
# Volume      : 2.145612e-03
# Time        	volIntegrate(U)
20            	(1.751494e-09 -4.478765e-09 -4.200632e-09)
40            	(1.460104e-09 -7.122668e-09 -3.359195e-09)
60            	(1.223174e-09 -9.060218e-09 -2.843115e-09)
80            	(1.024914e-09 -1.042806e-08 -2.483300e-09)
100           	(8.671897e-10 -1.137487e-08 -2.249657e-09)
120           	(7.357995e-10 -1.203136e-08 -2.091202e-09)
140           	(6.731749e-10 -1.250649e-08 -2.004191e-09)
160           	(5.528245e-10 -1.290692e-08 -1.963701e-09)
180           	(4.831654e-10 -1.329445e-08 -1.920990e-09)
200           	(4.277839e-10 -1.365033e-08 -1.901208e-09)
220           	(3.856100e-10 -1.394762e-08 -1.893145e-09)
240           	(3.529645e-10 -1.412738e-08 -1.881432e-09)
260           	(3.626128e-10 -1.412317e-08 -1.833584e-09)
280           	(3.645629e-10 -1.400555e-08 -1.724478e-09)
300           	(3.046905e-10 -1.393814e-08 -1.600850e-09)
320           	(2.331734e-10 -1.399053e-08 -1.494828e-09)
340           	(1.858431e-10 -1.411926e-08 -1.416500e-09)
360           	(1.573701e-10 -1.426085e-08 -1.370133e-09)
380           	(1.399565e-10 -1.438190e-08 -1.351196e-09)
400           	(1.333949e-10 -1.447667e-08 -1.360746e-09)
420           	(1.341101e-10 -1.456189e-08 -1.392220e-09)
440           	(1.396304e-10 -1.466885e-08 -1.439953e-09)
460           	(1.452075e-10 -1.483140e-08 -1.490606e-09)
480           	(1.458419e-10 -1.507680e-08 -1.533493e-09)
500           	(1.364424e-10 -1.541760e-08 -1.558274e-09)
520           	(1.174784e-10 -1.585544e-08 -1.561261e-09)
540           	(8.889209e-11 -1.638095e-08 -1.536735e-09)
560           	(5.194745e-11 -1.697202e-08 -1.482821e-09)
580           	(7.491417e-12 -1.759644e-08 -1.399546e-09)
600           	(-4.278189e-11 -1.821551e-08 -1.290466e-09)
620           	(-9.477904e-11 -1.879229e-08 -1.163734e-09)
640           	(-1.455108e-10 -1.929819e-08 -1.027882e-09)
660           	(-1.928453e-10 -1.971630e-08 -8.920254e-10)
680           	(-2.358583e-10 -2.003927e-08 -7.636090e-10)
700           	(-2.738605e-10 -2.026641e-08 -6.473034e-10)
720           	(-3.062807e-10 -2.040256e-08 -5.454402e-10)
740           	(-3.332364e-10 -2.045440e-08 -4.579566e-10)
760           	(-3.549122e-10 -2.043000e-08 -3.840331e-10)
780           	(-3.722192e-10 -2.033793e-08 -3.224588e-10)
800           	(-3.863792e-10 -2.018602e-08 -2.713992e-10)
820           	(-3.983235e-10 -1.998216e-08 -2.291437e-10)
840           	(-4.089140e-10 -1.973250e-08 -1.937487e-10)
860           	(-4.186726e-10 -1.944284e-08 -1.635248e-10)
880           	(-4.277479e-10 -1.911796e-08 -1.371656e-10)
900           	(-4.362750e-10 -1.876208e-08 -1.136022e-10)
920           	(-4.443219e-10 -1.837853e-08 -9.185439e-11)
940           	(-4.519016e-10 -1.796940e-08 -7.132777e-11)
960           	(-4.589566e-10 -1.753560e-08 -5.189487e-11)
980           	(-4.654690e-10 -1.707632e-08 -3.370030e-11)
1000          	(-4.715549e-10 -1.658954e-08 -1.730163e-11)
1020          	(-4.773131e-10 -1.607289e-08 -3.403339e-12)
1040          	(-4.829306e-10 -1.552413e-08 7.434754e-12)
1060          	(-4.886033e-10 -1.494167e-08 1.540666e-11)
1080          	(-4.945285e-10 -1.432528e-08 2.114389e-11)
1100          	(-5.006468e-10 -1.367725e-08 2.566814e-11)
