# Region      : cellZone cz_solid_48
# Cells       : 1456
# Volume      : 2.139510e-03
# Time        	volIntegrate(U)
20            	(-1.482076e-09 -5.929282e-09 1.708701e-09)
40            	(-2.042191e-09 -1.061208e-08 2.239138e-09)
60            	(-2.607750e-09 -1.514403e-08 2.750260e-09)
80            	(-3.182023e-09 -1.954648e-08 3.265738e-09)
100           	(-3.736854e-09 -2.408863e-08 3.761912e-09)
120           	(-4.252141e-09 -2.903654e-08 4.215199e-09)
140           	(-5.286017e-09 -3.511109e-08 4.966147e-09)
160           	(-5.464262e-09 -4.192124e-08 5.187618e-09)
180           	(-5.657555e-09 -4.950699e-08 5.330126e-09)
200           	(-5.710881e-09 -5.772882e-08 5.344031e-09)
220           	(-5.553657e-09 -6.635166e-08 5.218216e-09)
240           	(-5.147536e-09 -7.511809e-08 4.967213e-09)
260           	(-4.525982e-09 -8.383146e-08 4.610899e-09)
280           	(-3.747144e-09 -9.240751e-08 4.164372e-09)
300           	(-2.829104e-09 -1.008855e-07 3.678467e-09)
320           	(-1.830020e-09 -1.094403e-07 3.234819e-09)
340           	(-8.829902e-10 -1.183085e-07 2.903768e-09)
360           	(-1.314619e-10 -1.276135e-07 2.714369e-09)
380           	(3.501380e-10 -1.372659e-07 2.648788e-09)
400           	(5.813938e-10 -1.470331e-07 2.663884e-09)
420           	(6.419572e-10 -1.566958e-07 2.718521e-09)
440           	(6.178235e-10 -1.661204e-07 2.784830e-09)
460           	(5.698080e-10 -1.752491e-07 2.847268e-09)
480           	(5.293867e-10 -1.840639e-07 2.898061e-09)
500           	(5.088276e-10 -1.925646e-07 2.933855e-09)
520           	(5.102777e-10 -2.007623e-07 2.954298e-09)
540           	(5.323753e-10 -2.086758e-07 2.959635e-09)
560           	(5.725164e-10 -2.163285e-07 2.951159e-09)
580           	(6.288783e-10 -2.237459e-07 2.930643e-09)
600           	(6.991939e-10 -2.309519e-07 2.900674e-09)
620           	(7.811399e-10 -2.379659e-07 2.863913e-09)
640           	(8.718771e-10 -2.448009e-07 2.823286e-09)
660           	(9.685244e-10 -2.514623e-07 2.782144e-09)
680           	(1.068193e-09 -2.579464e-07 2.743735e-09)
700           	(1.168135e-09 -2.642410e-07 2.711062e-09)
720           	(1.266273e-09 -2.703288e-07 2.686252e-09)
740           	(1.361743e-09 -2.761954e-07 2.670255e-09)
760           	(1.454074e-09 -2.818323e-07 2.662053e-09)
780           	(1.543277e-09 -2.872411e-07 2.654700e-09)
800           	(1.633893e-09 -2.924485e-07 2.641123e-09)
820           	(1.731461e-09 -2.975083e-07 2.621562e-09)
840           	(1.832093e-09 -3.024690e-07 2.598295e-09)
860           	(1.927979e-09 -3.073557e-07 2.572810e-09)
880           	(2.014914e-09 -3.121764e-07 2.546938e-09)
900           	(2.091459e-09 -3.169304e-07 2.521935e-09)
920           	(2.158164e-09 -3.216150e-07 2.498260e-09)
940           	(2.217376e-09 -3.262294e-07 2.476128e-09)
960           	(2.271589e-09 -3.307747e-07 2.455395e-09)
980           	(2.322419e-09 -3.352531e-07 2.435576e-09)
1000          	(2.370715e-09 -3.396667e-07 2.416592e-09)
1020          	(2.416304e-09 -3.440171e-07 2.399149e-09)
