# Region      : cellZone cz_solid_4
# Cells       : 1344
# Volume      : 2.139148e-03
# Time        	volIntegrate(U)
20            	(-2.296498e-09 -3.439972e-09 -1.607413e-09)
40            	(-2.113472e-09 -5.489655e-09 -1.278176e-09)
60            	(-2.173520e-09 -7.198185e-09 -1.136758e-09)
80            	(-2.271672e-09 -8.751356e-09 -1.056638e-09)
100           	(-2.382931e-09 -1.031518e-08 -1.007995e-09)
120           	(-2.494904e-09 -1.198833e-08 -9.755382e-10)
140           	(-2.617156e-09 -1.385972e-08 -9.844930e-10)
160           	(-2.786263e-09 -1.600925e-08 -9.889448e-10)
180           	(-2.888304e-09 -1.843327e-08 -9.743358e-10)
200           	(-2.973597e-09 -2.113081e-08 -9.560847e-10)
220           	(-3.037829e-09 -2.408197e-08 -9.263157e-10)
240           	(-3.080416e-09 -2.725195e-08 -8.782304e-10)
260           	(-3.104083e-09 -3.059326e-08 -8.053550e-10)
280           	(-3.115500e-09 -3.405317e-08 -7.042173e-10)
300           	(-3.122288e-09 -3.757030e-08 -5.740935e-10)
320           	(-3.133683e-09 -4.107704e-08 -4.194578e-10)
340           	(-3.152985e-09 -4.450485e-08 -2.479792e-10)
360           	(-3.174177e-09 -4.778716e-08 -6.295917e-11)
380           	(-3.185911e-09 -5.086342e-08 1.305816e-10)
400           	(-3.176407e-09 -5.369887e-08 3.206196e-10)
420           	(-3.140211e-09 -5.632868e-08 4.928968e-10)
440           	(-3.070134e-09 -5.882360e-08 6.445343e-10)
460           	(-2.966286e-09 -6.121451e-08 7.771798e-10)
480           	(-2.843511e-09 -6.349821e-08 8.894439e-10)
500           	(-2.722447e-09 -6.567713e-08 9.760645e-10)
520           	(-2.618799e-09 -6.777610e-08 1.033681e-09)
540           	(-2.538972e-09 -6.983392e-08 1.064377e-09)
560           	(-2.480504e-09 -7.188162e-08 1.075709e-09)
580           	(-2.437125e-09 -7.392940e-08 1.076577e-09)
600           	(-2.403597e-09 -7.597281e-08 1.074108e-09)
620           	(-2.376375e-09 -7.800360e-08 1.072953e-09)
640           	(-2.353825e-09 -8.001572e-08 1.075304e-09)
660           	(-2.335434e-09 -8.200704e-08 1.081743e-09)
680           	(-2.320488e-09 -8.397864e-08 1.091649e-09)
700           	(-2.308220e-09 -8.593319e-08 1.104140e-09)
720           	(-2.297537e-09 -8.787325e-08 1.118283e-09)
740           	(-2.287178e-09 -8.980008e-08 1.133389e-09)
760           	(-2.275480e-09 -9.171296e-08 1.149188e-09)
780           	(-2.260967e-09 -9.360887e-08 1.165766e-09)
800           	(-2.242628e-09 -9.548203e-08 1.183667e-09)
820           	(-2.219997e-09 -9.732400e-08 1.203651e-09)
840           	(-2.193617e-09 -9.912517e-08 1.226370e-09)
860           	(-2.164806e-09 -1.008769e-07 1.252150e-09)
880           	(-2.135859e-09 -1.025729e-07 1.280840e-09)
900           	(-2.109146e-09 -1.042103e-07 1.311219e-09)
920           	(-2.086495e-09 -1.057927e-07 1.341288e-09)
940           	(-2.067915e-09 -1.073304e-07 1.370670e-09)
960           	(-2.051467e-09 -1.088327e-07 1.399997e-09)
980           	(-2.034955e-09 -1.103031e-07 1.428586e-09)
1000          	(-2.017713e-09 -1.117445e-07 1.455705e-09)
1020          	(-2.000045e-09 -1.131582e-07 1.480519e-09)
