# Region      : cellZone cz_solid_96
# Cells       : 2025
# Volume      : 2.143238e-03
# Time        	volIntegrate(U)
20            	(2.141393e-08 -5.361154e-09 -4.759465e-09)
40            	(1.694288e-08 -5.137001e-09 -6.009450e-10)
60            	(7.545414e-09 -5.070745e-09 2.741468e-09)
80            	(-4.237960e-09 -5.828016e-09 1.537822e-10)
100           	(-8.957593e-09 -5.753788e-09 -4.622820e-09)
120           	(-8.369521e-09 -5.569461e-09 -5.692671e-09)
140           	(-6.700902e-09 -5.080700e-09 -5.032290e-09)
160           	(-5.411725e-09 -4.387653e-09 -4.057332e-09)
180           	(-4.635811e-09 -3.442389e-09 -3.465338e-09)
200           	(-4.199617e-09 -2.346759e-09 -2.974132e-09)
220           	(-3.924228e-09 -1.177982e-09 -2.644821e-09)
240           	(-3.703445e-09 -2.656974e-11 -2.383863e-09)
260           	(-3.514310e-09 1.083446e-09 -2.173565e-09)
280           	(-3.348653e-09 2.163409e-09 -2.007361e-09)
300           	(-3.200878e-09 3.228164e-09 -1.877107e-09)
320           	(-3.066743e-09 4.285689e-09 -1.777346e-09)
340           	(-2.940217e-09 5.338387e-09 -1.700570e-09)
360           	(-2.821504e-09 6.390048e-09 -1.637796e-09)
380           	(-2.714488e-09 7.451453e-09 -1.583970e-09)
400           	(-2.622812e-09 8.537668e-09 -1.536088e-09)
420           	(-2.546972e-09 9.664233e-09 -1.495171e-09)
440           	(-2.483138e-09 1.084603e-08 -1.464587e-09)
460           	(-2.427440e-09 1.209311e-08 -1.444312e-09)
480           	(-2.376828e-09 1.340306e-08 -1.429901e-09)
500           	(-2.331069e-09 1.476244e-08 -1.415651e-09)
520           	(-2.289753e-09 1.615860e-08 -1.400941e-09)
540           	(-2.251497e-09 1.758070e-08 -1.384689e-09)
560           	(-2.216906e-09 1.901885e-08 -1.366770e-09)
580           	(-2.185516e-09 2.046514e-08 -1.349539e-09)
600           	(-2.156137e-09 2.191057e-08 -1.334559e-09)
620           	(-2.128223e-09 2.334161e-08 -1.322052e-09)
640           	(-2.101285e-09 2.474540e-08 -1.313218e-09)
