# Region      : cellZone cz_solid_48
# Cells       : 1456
# Volume      : 2.139415e-03
# Time        	volIntegrate(U)
20            	(-1.564162e-09 -5.957341e-09 1.833457e-09)
40            	(-2.169859e-09 -1.073961e-08 2.398220e-09)
60            	(-2.781732e-09 -1.543461e-08 2.952127e-09)
80            	(-3.383770e-09 -2.007393e-08 3.489545e-09)
100           	(-3.952044e-09 -2.492665e-08 3.998982e-09)
120           	(-4.469198e-09 -3.026656e-08 4.453669e-09)
140           	(-5.444087e-09 -3.688675e-08 5.201644e-09)
160           	(-5.634088e-09 -4.413186e-08 5.395536e-09)
180           	(-5.779057e-09 -5.212494e-08 5.497298e-09)
200           	(-5.764919e-09 -6.070495e-08 5.458973e-09)
220           	(-5.530475e-09 -6.963256e-08 5.273096e-09)
240           	(-5.048862e-09 -7.865879e-08 4.957968e-09)
260           	(-4.361780e-09 -8.761306e-08 4.538085e-09)
280           	(-3.517803e-09 -9.644673e-08 4.051468e-09)
300           	(-2.549151e-09 -1.052077e-07 3.575513e-09)
320           	(-1.552279e-09 -1.140104e-07 3.185409e-09)
340           	(-6.701887e-10 -1.229771e-07 2.914543e-09)
360           	(-1.021415e-11 -1.321348e-07 2.756123e-09)
380           	(4.024314e-10 -1.413905e-07 2.684728e-09)
400           	(6.117340e-10 -1.505954e-07 2.673809e-09)
420           	(6.866011e-10 -1.596188e-07 2.700198e-09)
440           	(6.901715e-10 -1.683809e-07 2.744495e-09)
460           	(6.666854e-10 -1.768449e-07 2.792497e-09)
480           	(6.428031e-10 -1.850008e-07 2.834848e-09)
500           	(6.314996e-10 -1.928530e-07 2.866718e-09)
520           	(6.372961e-10 -2.004148e-07 2.886432e-09)
540           	(6.608304e-10 -2.077059e-07 2.892867e-09)
560           	(7.010320e-10 -2.147500e-07 2.886284e-09)
580           	(7.565494e-10 -2.215709e-07 2.868082e-09)
600           	(8.252433e-10 -2.281890e-07 2.840766e-09)
620           	(9.041717e-10 -2.346184e-07 2.807564e-09)
640           	(9.901533e-10 -2.408653e-07 2.772189e-09)
660           	(1.079776e-09 -2.469280e-07 2.738676e-09)
680           	(1.170171e-09 -2.527977e-07 2.710225e-09)
700           	(1.259257e-09 -2.584619e-07 2.689038e-09)
720           	(1.346439e-09 -2.639103e-07 2.676254e-09)
740           	(1.431224e-09 -2.691372e-07 2.672055e-09)
760           	(1.512633e-09 -2.741428e-07 2.670891e-09)
780           	(1.594383e-09 -2.789453e-07 2.664787e-09)
800           	(1.684307e-09 -2.835897e-07 2.652130e-09)
820           	(1.781783e-09 -2.881236e-07 2.634784e-09)
840           	(1.879178e-09 -2.925763e-07 2.613967e-09)
860           	(1.971168e-09 -2.969624e-07 2.591377e-09)
880           	(2.055165e-09 -3.012874e-07 2.568390e-09)
900           	(2.130356e-09 -3.055526e-07 2.545855e-09)
920           	(2.197234e-09 -3.097575e-07 2.524553e-09)
940           	(2.256712e-09 -3.139006e-07 2.504838e-09)
960           	(2.310235e-09 -3.179812e-07 2.486744e-09)
980           	(2.359617e-09 -3.219998e-07 2.469788e-09)
1000          	(2.405733e-09 -3.259574e-07 2.453720e-09)
