# Region type : faceZone fz_solid_16
# Faces  :    1604
# Area   :    1.016979e-01
# Time        	sum(phi)
20            	6.029457e-05
40            	6.979434e-05
60            	8.412827e-05
80            	9.808889e-05
100           	1.093011e-04
120           	1.158123e-04
140           	1.155251e-04
160           	1.047089e-04
180           	8.793535e-05
200           	6.857478e-05
220           	5.018739e-05
240           	3.783652e-05
260           	3.628054e-05
280           	3.830308e-05
300           	4.210983e-05
320           	4.450932e-05
340           	4.631881e-05
360           	4.801330e-05
380           	4.996011e-05
400           	5.716943e-05
420           	6.771028e-05
440           	8.053758e-05
460           	9.393668e-05
480           	1.021210e-04
500           	1.034363e-04
520           	9.821792e-05
540           	8.854046e-05
560           	7.530684e-05
580           	6.195725e-05
600           	5.128015e-05
620           	4.480436e-05
640           	4.043194e-05
660           	3.682617e-05
680           	3.399840e-05
700           	3.111101e-05
720           	2.798309e-05
740           	2.466280e-05
760           	2.050593e-05
780           	1.535785e-05
800           	9.798851e-06
820           	4.783072e-06
840           	1.465156e-06
860           	-1.813178e-07
880           	-3.598910e-07
900           	1.439761e-06
920           	4.499752e-06
940           	9.722755e-06
960           	1.651025e-05
980           	2.400786e-05
1000          	2.966903e-05
1020          	3.228063e-05
