# Region      : cellZone cz_solid_61
# Cells       : 2100
# Volume      : 2.143667e-03
# Time        	volIntegrate(U)
20            	(2.289064e-12 -4.532456e-09 1.842587e-10)
40            	(-5.086807e-10 -5.997442e-09 7.822087e-10)
60            	(-7.009205e-10 -6.105133e-09 8.139283e-10)
80            	(-7.641548e-10 -5.414185e-09 6.289075e-10)
100           	(-7.818689e-10 -4.454754e-09 4.018385e-10)
120           	(-7.863117e-10 -3.536260e-09 2.177608e-10)
140           	(-7.655787e-10 -2.936409e-09 2.882283e-11)
160           	(-7.967062e-10 -2.600441e-09 -1.184691e-10)
180           	(-8.110432e-10 -2.566875e-09 -2.439097e-10)
200           	(-8.245771e-10 -2.824523e-09 -3.602610e-10)
220           	(-8.352118e-10 -3.332993e-09 -4.712588e-10)
240           	(-8.395115e-10 -4.023319e-09 -5.691248e-10)
260           	(-8.341035e-10 -4.807053e-09 -6.436612e-10)
280           	(-8.194400e-10 -5.594908e-09 -6.844441e-10)
300           	(-8.004670e-10 -6.306435e-09 -6.894107e-10)
320           	(-7.769997e-10 -6.879079e-09 -6.631952e-10)
340           	(-7.335537e-10 -7.267761e-09 -6.158736e-10)
360           	(-6.590772e-10 -7.442427e-09 -5.499019e-10)
380           	(-5.615499e-10 -7.396221e-09 -4.537056e-10)
400           	(-4.606344e-10 -7.150778e-09 -3.083801e-10)
420           	(-3.787279e-10 -6.769685e-09 -1.083068e-10)
440           	(-3.329651e-10 -6.352191e-09 1.290752e-10)
460           	(-3.262686e-10 -5.995964e-09 3.696544e-10)
480           	(-3.439394e-10 -5.761836e-09 5.761186e-10)
500           	(-3.715659e-10 -5.656454e-09 7.323928e-10)
520           	(-4.008265e-10 -5.650880e-09 8.378338e-10)
540           	(-4.260258e-10 -5.704476e-09 9.001410e-10)
560           	(-4.440599e-10 -5.784673e-09 9.315103e-10)
580           	(-4.558570e-10 -5.869465e-09 9.440220e-10)
600           	(-4.632058e-10 -5.944869e-09 9.453359e-10)
620           	(-4.680357e-10 -6.004109e-09 9.387139e-10)
640           	(-4.714863e-10 -6.043108e-09 9.267451e-10)
660           	(-4.741417e-10 -6.059534e-09 9.111877e-10)
680           	(-4.762969e-10 -6.053118e-09 8.930024e-10)
700           	(-4.781635e-10 -6.025285e-09 8.729897e-10)
720           	(-4.799593e-10 -5.978251e-09 8.522785e-10)
740           	(-4.819163e-10 -5.914392e-09 8.322064e-10)
760           	(-4.841257e-10 -5.835004e-09 8.142664e-10)
780           	(-4.864777e-10 -5.740865e-09 7.996399e-10)
800           	(-4.888013e-10 -5.632697e-09 7.884862e-10)
820           	(-4.909314e-10 -5.511636e-09 7.801532e-10)
840           	(-4.927105e-10 -5.378565e-09 7.740114e-10)
860           	(-4.941393e-10 -5.233177e-09 7.698266e-10)
880           	(-4.955359e-10 -5.074910e-09 7.671951e-10)
900           	(-4.967452e-10 -4.904153e-09 7.654628e-10)
920           	(-4.977004e-10 -4.721736e-09 7.643905e-10)
940           	(-4.985072e-10 -4.528365e-09 7.641267e-10)
960           	(-4.992943e-10 -4.325335e-09 7.645197e-10)
980           	(-5.000498e-10 -4.113786e-09 7.653000e-10)
