# Region      : cellZone cz_solid_41
# Cells       : 2065
# Volume      : 2.144970e-03
# Time        	volIntegrate(U)
20            	(2.381837e-10 -7.417829e-09 -2.500352e-09)
40            	(-8.263621e-11 -1.062151e-08 -1.985707e-09)
60            	(-2.597399e-10 -1.233438e-08 -1.913780e-09)
80            	(-3.792240e-10 -1.293840e-08 -2.008314e-09)
100           	(-4.562822e-10 -1.287987e-08 -2.163223e-09)
120           	(-5.085423e-10 -1.247801e-08 -2.298810e-09)
140           	(-5.400477e-10 -1.200659e-08 -2.424281e-09)
160           	(-6.076950e-10 -1.157619e-08 -2.558081e-09)
180           	(-6.359099e-10 -1.130498e-08 -2.635588e-09)
200           	(-6.621307e-10 -1.127245e-08 -2.692946e-09)
220           	(-6.887089e-10 -1.150414e-08 -2.734311e-09)
240           	(-7.124048e-10 -1.198059e-08 -2.761884e-09)
260           	(-7.286388e-10 -1.264886e-08 -2.767550e-09)
280           	(-7.337099e-10 -1.344442e-08 -2.744550e-09)
300           	(-7.255499e-10 -1.429780e-08 -2.687787e-09)
320           	(-7.061885e-10 -1.514400e-08 -2.592790e-09)
340           	(-6.830104e-10 -1.592426e-08 -2.461605e-09)
360           	(-6.618846e-10 -1.658861e-08 -2.302716e-09)
380           	(-6.350073e-10 -1.708960e-08 -2.125654e-09)
400           	(-5.872933e-10 -1.738167e-08 -1.929011e-09)
420           	(-5.197602e-10 -1.742552e-08 -1.699754e-09)
440           	(-4.466580e-10 -1.721475e-08 -1.426758e-09)
460           	(-3.829783e-10 -1.678578e-08 -1.106861e-09)
480           	(-3.412891e-10 -1.621338e-08 -7.485566e-10)
500           	(-3.268828e-10 -1.559922e-08 -3.710678e-10)
520           	(-3.379447e-10 -1.504102e-08 1.218476e-12)
540           	(-3.670581e-10 -1.460967e-08 3.456462e-10)
560           	(-4.056775e-10 -1.433907e-08 6.449577e-10)
580           	(-4.471535e-10 -1.423851e-08 8.899493e-10)
600           	(-4.869410e-10 -1.430216e-08 1.079726e-09)
620           	(-5.225199e-10 -1.451359e-08 1.219655e-09)
640           	(-5.527011e-10 -1.485290e-08 1.316824e-09)
660           	(-5.773656e-10 -1.530156e-08 1.379477e-09)
680           	(-5.970297e-10 -1.584282e-08 1.414261e-09)
700           	(-6.123745e-10 -1.645931e-08 1.425985e-09)
720           	(-6.243686e-10 -1.713230e-08 1.417996e-09)
740           	(-6.340186e-10 -1.784151e-08 1.392334e-09)
760           	(-6.418655e-10 -1.856407e-08 1.351831e-09)
780           	(-6.482709e-10 -1.927674e-08 1.301231e-09)
800           	(-6.528824e-10 -1.996018e-08 1.246822e-09)
820           	(-6.555632e-10 -2.059879e-08 1.194451e-09)
840           	(-6.564579e-10 -2.118250e-08 1.146924e-09)
860           	(-6.557847e-10 -2.170527e-08 1.104284e-09)
880           	(-6.534663e-10 -2.216325e-08 1.066306e-09)
900           	(-6.496750e-10 -2.255593e-08 1.034591e-09)
920           	(-6.451268e-10 -2.288850e-08 1.011350e-09)
940           	(-6.407639e-10 -2.317086e-08 9.977271e-10)
960           	(-6.372131e-10 -2.341367e-08 9.930134e-10)
980           	(-6.350154e-10 -2.362658e-08 9.946611e-10)
1000          	(-6.342192e-10 -2.381644e-08 9.994337e-10)
1020          	(-6.342743e-10 -2.398797e-08 1.004197e-09)
1040          	(-6.345810e-10 -2.414453e-08 1.007891e-09)
1060          	(-6.349684e-10 -2.428935e-08 1.010751e-09)
1080          	(-6.356527e-10 -2.442517e-08 1.013138e-09)
1100          	(-6.367030e-10 -2.455409e-08 1.015247e-09)
1120          	(-6.380701e-10 -2.467757e-08 1.017362e-09)
1140          	(-6.396541e-10 -2.479685e-08 1.019778e-09)
1160          	(-6.414579e-10 -2.491297e-08 1.022524e-09)
1180          	(-6.434164e-10 -2.502694e-08 1.025631e-09)
1200          	(-6.454765e-10 -2.513987e-08 1.028899e-09)
1220          	(-6.475972e-10 -2.525182e-08 1.032283e-09)
1240          	(-6.496814e-10 -2.536353e-08 1.035632e-09)
1260          	(-6.517255e-10 -2.547508e-08 1.038939e-09)
1280          	(-6.537289e-10 -2.558625e-08 1.042236e-09)
1300          	(-6.557171e-10 -2.569690e-08 1.045549e-09)
1320          	(-6.577104e-10 -2.580722e-08 1.048937e-09)
1340          	(-6.597018e-10 -2.591685e-08 1.052395e-09)
1360          	(-6.616567e-10 -2.602621e-08 1.055971e-09)
1380          	(-6.635418e-10 -2.613530e-08 1.059662e-09)
1400          	(-6.653423e-10 -2.624430e-08 1.063499e-09)
1420          	(-6.670792e-10 -2.635325e-08 1.067526e-09)
1440          	(-6.687403e-10 -2.646290e-08 1.071674e-09)
1460          	(-6.703390e-10 -2.657292e-08 1.075916e-09)
1480          	(-6.718938e-10 -2.668402e-08 1.080152e-09)
1500          	(-6.733690e-10 -2.679624e-08 1.084334e-09)
1520          	(-6.747886e-10 -2.690954e-08 1.088444e-09)
1540          	(-6.761181e-10 -2.702423e-08 1.092406e-09)
1560          	(-6.773703e-10 -2.713963e-08 1.096297e-09)
1580          	(-6.785416e-10 -2.725652e-08 1.100031e-09)
1600          	(-6.797000e-10 -2.737393e-08 1.103649e-09)
1620          	(-6.807615e-10 -2.749208e-08 1.107146e-09)
1640          	(-6.818513e-10 -2.761066e-08 1.110524e-09)
1660          	(-6.828719e-10 -2.772961e-08 1.113795e-09)
1680          	(-6.838719e-10 -2.784897e-08 1.116919e-09)
1700          	(-6.848352e-10 -2.796842e-08 1.119891e-09)
1720          	(-6.857518e-10 -2.808797e-08 1.122671e-09)
1740          	(-6.866366e-10 -2.820746e-08 1.125247e-09)
1760          	(-6.874855e-10 -2.832689e-08 1.127610e-09)
1780          	(-6.882651e-10 -2.844635e-08 1.129743e-09)
1800          	(-6.890089e-10 -2.856531e-08 1.131713e-09)
1820          	(-6.896853e-10 -2.868442e-08 1.133481e-09)
1840          	(-6.903254e-10 -2.880322e-08 1.135156e-09)
1860          	(-6.909182e-10 -2.892170e-08 1.136732e-09)
1880          	(-6.914585e-10 -2.904045e-08 1.138189e-09)
1900          	(-6.919618e-10 -2.915900e-08 1.139547e-09)
