# Region      : cellZone cz_solid_92
# Cells       : 2393
# Volume      : 2.144820e-03
# Time        	volIntegrateU
20            	2.303615e-09 -2.413140e-09 2.016033e-09
40            	2.652521e-09 -4.305407e-09 3.240528e-09
60            	2.970056e-09 -5.858175e-09 4.363517e-09
80            	3.068612e-09 -6.713288e-09 5.298369e-09
100           	2.857894e-09 -6.590816e-09 5.830901e-09
120           	2.377130e-09 -5.684759e-09 5.738564e-09
140           	1.823304e-09 -4.805478e-09 5.158517e-09
160           	5.933090e-10 -3.518299e-09 3.734054e-09
180           	-3.071618e-10 -3.166623e-09 2.215307e-09
200           	-9.481487e-10 -4.299570e-09 2.791025e-10
220           	-9.301526e-10 -6.557939e-09 -1.603506e-09
240           	-4.155837e-10 -9.492767e-09 -2.798639e-09
260           	7.886634e-11 -1.306963e-08 -3.165788e-09
280           	3.144624e-10 -1.723458e-08 -3.038567e-09
300           	4.179144e-10 -2.161814e-08 -2.769352e-09
320           	4.761385e-10 -2.590154e-08 -2.489881e-09
340           	5.153852e-10 -2.991258e-08 -2.242225e-09
360           	5.456592e-10 -3.358282e-08 -2.038227e-09
380           	5.712990e-10 -3.689820e-08 -1.877398e-09
400           	5.935900e-10 -3.987370e-08 -1.751155e-09
420           	6.116405e-10 -4.254092e-08 -1.651626e-09
440           	6.244347e-10 -4.493693e-08 -1.571330e-09
460           	6.319170e-10 -4.709721e-08 -1.505583e-09
480           	6.359889e-10 -4.905472e-08 -1.451360e-09
500           	6.399526e-10 -5.083989e-08 -1.405765e-09
520           	6.462119e-10 -5.247445e-08 -1.366918e-09
540           	6.581519e-10 -5.396777e-08 -1.334137e-09
560           	6.773503e-10 -5.532427e-08 -1.307065e-09
580           	7.014590e-10 -5.655072e-08 -1.283700e-09
600           	7.277973e-10 -5.765075e-08 -1.264755e-09
620           	7.569390e-10 -5.862175e-08 -1.248693e-09
640           	7.896924e-10 -5.946889e-08 -1.228823e-09
660           	8.116687e-10 -6.022978e-08 -1.195422e-09
680           	8.116837e-10 -6.089299e-08 -1.178515e-09
700           	8.127516e-10 -6.143958e-08 -1.166366e-09
720           	8.052583e-10 -6.189210e-08 -1.149371e-09
740           	7.914509e-10 -6.226289e-08 -1.135253e-09
760           	7.746366e-10 -6.257385e-08 -1.122423e-09
780           	7.562902e-10 -6.284571e-08 -1.110510e-09
800           	7.375033e-10 -6.309160e-08 -1.100537e-09
820           	7.192405e-10 -6.331881e-08 -1.092493e-09
840           	7.018661e-10 -6.353071e-08 -1.086342e-09
860           	6.857670e-10 -6.372856e-08 -1.081433e-09
880           	6.708539e-10 -6.391287e-08 -1.077356e-09
900           	6.573316e-10 -6.408420e-08 -1.074016e-09
920           	6.452609e-10 -6.424412e-08 -1.071187e-09
940           	6.346731e-10 -6.439422e-08 -1.068995e-09
960           	6.256883e-10 -6.453636e-08 -1.067355e-09
980           	6.182014e-10 -6.467251e-08 -1.066100e-09
1000          	6.119765e-10 -6.480402e-08 -1.065173e-09
1020          	6.069340e-10 -6.493090e-08 -1.064537e-09
1040          	6.030455e-10 -6.505335e-08 -1.063985e-09
1060          	5.998930e-10 -6.517445e-08 -1.063208e-09
1080          	5.971369e-10 -6.529750e-08 -1.062478e-09
1100          	5.941047e-10 -6.542406e-08 -1.062062e-09
1120          	5.902887e-10 -6.555599e-08 -1.061923e-09
