# Region type : faceZone fz_solid_18
# Faces  :    1725
# Area   :    1.017119e-01
# Time        	sum(phi)
20            	9.532204e-05
40            	9.960143e-05
60            	1.019744e-04
80            	1.016107e-04
100           	9.882901e-05
120           	9.396286e-05
140           	9.106796e-05
160           	7.853124e-05
180           	6.932507e-05
200           	6.228056e-05
220           	5.746139e-05
240           	5.402208e-05
260           	5.186228e-05
280           	5.125567e-05
300           	5.188943e-05
320           	6.130259e-05
340           	5.644426e-05
360           	2.628255e-05
380           	4.011176e-06
400           	-1.282086e-05
420           	-2.716222e-05
440           	-3.766163e-05
460           	-4.842670e-05
480           	-5.928288e-05
500           	-7.143816e-05
520           	-8.440204e-05
540           	-9.755367e-05
560           	-1.104286e-04
580           	-1.237595e-04
600           	-1.378917e-04
620           	-1.526963e-04
640           	-1.683872e-04
660           	-1.845943e-04
680           	-2.010811e-04
700           	-2.173671e-04
720           	-2.336806e-04
740           	-2.502216e-04
760           	-2.673690e-04
780           	-2.848475e-04
800           	-3.025928e-04
820           	-3.202446e-04
840           	-3.375050e-04
860           	-3.539574e-04
880           	-3.692044e-04
900           	-3.830551e-04
920           	-3.958203e-04
940           	-4.075947e-04
960           	-4.186093e-04
980           	-4.290859e-04
1000          	-4.389618e-04
1020          	-4.479822e-04
