# Region type : faceZone fz_solid_39
# Faces  :    1690
# Area   :    1.016633e-01
# Time        	sum(phi)
20            	2.910198e-05
40            	2.778259e-05
60            	2.496182e-05
80            	2.253314e-05
100           	2.007657e-05
120           	1.767028e-05
140           	1.471478e-05
160           	1.278859e-05
180           	1.103715e-05
200           	9.525901e-06
220           	8.148936e-06
240           	6.797338e-06
260           	5.409007e-06
280           	4.016581e-06
300           	2.714386e-06
320           	1.782255e-06
340           	1.110056e-06
360           	1.739253e-07
380           	-1.267204e-06
400           	-3.163180e-06
420           	-5.316790e-06
440           	-7.565692e-06
460           	-9.826485e-06
480           	-1.207463e-05
500           	-1.424502e-05
520           	-1.640938e-05
540           	-1.862484e-05
560           	-2.097287e-05
580           	-2.336781e-05
600           	-2.582309e-05
620           	-2.837431e-05
640           	-3.103129e-05
660           	-3.397534e-05
680           	-3.728256e-05
700           	-4.108026e-05
720           	-4.536079e-05
740           	-5.004703e-05
760           	-5.510583e-05
780           	-6.022525e-05
800           	-6.539737e-05
820           	-7.041302e-05
840           	-7.523508e-05
860           	-7.981556e-05
880           	-8.414088e-05
900           	-8.823600e-05
920           	-9.219394e-05
940           	-9.607424e-05
960           	-9.977243e-05
980           	-1.032320e-04
1000          	-1.062696e-04
1020          	-1.086312e-04
