# Region type : faceZone fz_solid_89
# Faces  :    1693
# Area   :    1.016652e-01
# Time        	sum(phi)
20            	6.092862e-06
40            	1.830911e-05
60            	3.491797e-05
80            	6.065427e-05
100           	9.735893e-05
120           	1.475578e-04
140           	2.340462e-04
160           	3.270121e-04
180           	4.202636e-04
200           	4.997940e-04
220           	5.508590e-04
240           	5.523276e-04
260           	4.707563e-04
280           	3.749411e-04
300           	3.058846e-04
320           	2.795378e-04
340           	2.620577e-04
360           	2.550989e-04
380           	2.789706e-04
400           	3.126519e-04
420           	3.382698e-04
440           	3.509918e-04
460           	3.563920e-04
480           	3.601192e-04
500           	3.636799e-04
520           	3.667861e-04
540           	3.685764e-04
560           	3.693296e-04
580           	3.702178e-04
600           	3.713599e-04
620           	3.728590e-04
640           	3.740624e-04
