# Region type : faceZone fz_solid_48
# Faces  :    1414
# Area   :    1.016408e-01
# Time        	sum(phi)
20            	-6.819769e-06
40            	-9.804947e-06
60            	-1.288703e-05
80            	-1.568182e-05
100           	-1.934201e-05
120           	-2.312169e-05
140           	-3.286548e-05
160           	-3.221115e-05
180           	-3.850634e-05
200           	-4.555874e-05
220           	-5.354094e-05
240           	-6.214676e-05
260           	-6.909815e-05
280           	-7.146555e-05
300           	-7.139506e-05
320           	-7.427263e-05
340           	-8.261588e-05
360           	-9.511929e-05
380           	-1.060959e-04
400           	-1.135688e-04
420           	-1.178602e-04
440           	-1.203695e-04
460           	-1.221196e-04
480           	-1.235993e-04
500           	-1.249915e-04
520           	-1.264409e-04
540           	-1.280034e-04
560           	-1.297267e-04
580           	-1.316277e-04
600           	-1.337212e-04
620           	-1.361897e-04
640           	-1.388483e-04
660           	-1.419313e-04
680           	-1.455795e-04
700           	-1.499856e-04
720           	-1.551360e-04
740           	-1.609217e-04
760           	-1.668339e-04
780           	-1.719894e-04
800           	-1.768615e-04
820           	-1.820061e-04
840           	-1.870309e-04
860           	-1.919054e-04
880           	-1.963589e-04
900           	-2.006120e-04
920           	-2.046468e-04
940           	-2.084946e-04
960           	-2.121449e-04
980           	-2.155929e-04
1000          	-2.189965e-04
1020          	-2.225180e-04
1040          	-2.261213e-04
1060          	-2.298696e-04
