# Region      : cellZone cz_solid_60
# Cells       : 2100
# Volume      : 2.141912e-03
# Time        	volIntegrate(U)
20            	(-9.887239e-11 -5.123846e-09 4.847413e-10)
40            	(-9.165034e-10 -5.952303e-09 1.166049e-09)
60            	(-1.153982e-09 -5.048055e-09 1.163330e-09)
80            	(-1.144484e-09 -3.232893e-09 9.172894e-10)
100           	(-1.064766e-09 -1.176958e-09 6.257686e-10)
120           	(-9.883253e-10 7.918429e-10 4.074354e-10)
140           	(-8.885973e-10 2.403622e-09 2.914066e-10)
160           	(-8.627825e-10 3.698044e-09 1.071818e-10)
180           	(-8.202858e-10 4.655338e-09 1.329030e-12)
200           	(-7.792336e-10 5.276405e-09 -8.795038e-11)
220           	(-7.378253e-10 5.590316e-09 -1.747083e-10)
240           	(-6.962859e-10 5.650506e-09 -2.611956e-10)
260           	(-6.560188e-10 5.531885e-09 -3.403590e-10)
280           	(-6.166113e-10 5.315533e-09 -4.021973e-10)
300           	(-5.766101e-10 5.079069e-09 -4.397791e-10)
320           	(-5.341154e-10 4.882872e-09 -4.499915e-10)
340           	(-4.903789e-10 4.763884e-09 -4.376324e-10)
360           	(-4.485556e-10 4.742798e-09 -4.098263e-10)
380           	(-4.124394e-10 4.838777e-09 -3.667807e-10)
400           	(-3.839819e-10 5.074947e-09 -3.052270e-10)
420           	(-3.635226e-10 5.465303e-09 -2.176043e-10)
440           	(-3.478359e-10 6.006454e-09 -9.825521e-11)
460           	(-3.347626e-10 6.669452e-09 5.277579e-11)
480           	(-3.274990e-10 7.399428e-09 2.245403e-10)
500           	(-3.317849e-10 8.130105e-09 4.002856e-10)
520           	(-3.499135e-10 8.812294e-09 5.651457e-10)
540           	(-3.807608e-10 9.432114e-09 7.074889e-10)
560           	(-4.183375e-10 1.000178e-08 8.195408e-10)
580           	(-4.556712e-10 1.054533e-08 9.020558e-10)
600           	(-4.886439e-10 1.108975e-08 9.608656e-10)
620           	(-5.164893e-10 1.165803e-08 1.002261e-09)
640           	(-5.395476e-10 1.226404e-08 1.030984e-09)
660           	(-5.581750e-10 1.291168e-08 1.049298e-09)
680           	(-5.724657e-10 1.359771e-08 1.057932e-09)
700           	(-5.821944e-10 1.431502e-08 1.057613e-09)
720           	(-5.872945e-10 1.505596e-08 1.049305e-09)
740           	(-5.880651e-10 1.581335e-08 1.034371e-09)
760           	(-5.852858e-10 1.658149e-08 1.014060e-09)
780           	(-5.799021e-10 1.735504e-08 9.892000e-10)
800           	(-5.729379e-10 1.812921e-08 9.607083e-10)
820           	(-5.656685e-10 1.889926e-08 9.301204e-10)
840           	(-5.590565e-10 1.966061e-08 8.998010e-10)
860           	(-5.535628e-10 2.041032e-08 8.724863e-10)
880           	(-5.491483e-10 2.114871e-08 8.500839e-10)
900           	(-5.457831e-10 2.187807e-08 8.330742e-10)
920           	(-5.433715e-10 2.260052e-08 8.209459e-10)
940           	(-5.417868e-10 2.331750e-08 8.129427e-10)
960           	(-5.409844e-10 2.403016e-08 8.081623e-10)
980           	(-5.408883e-10 2.473938e-08 8.054834e-10)
1000          	(-5.412577e-10 2.544577e-08 8.038221e-10)
1020          	(-5.419088e-10 2.614991e-08 8.025185e-10)
