# Region type : faceZone fz_solid_87
# Faces  :    1613
# Area   :    1.016566e-01
# Time        	sum(phi)
20            	-1.140521e-05
40            	-1.040761e-05
60            	-7.347035e-06
80            	-9.295428e-08
100           	1.372052e-05
120           	3.542242e-05
140           	4.965476e-05
160           	9.734422e-05
180           	1.071192e-04
200           	5.115774e-05
220           	-7.859729e-05
240           	-2.182448e-04
260           	-2.668587e-04
280           	-2.704853e-04
300           	-2.714481e-04
320           	-2.455661e-04
340           	-2.188755e-04
360           	-2.234738e-04
380           	-2.374575e-04
400           	-2.460476e-04
420           	-2.461818e-04
440           	-2.627399e-04
460           	-2.813238e-04
480           	-2.956949e-04
500           	-3.064566e-04
520           	-3.145131e-04
540           	-3.227347e-04
560           	-3.319689e-04
580           	-3.412626e-04
600           	-3.499134e-04
620           	-3.578204e-04
640           	-3.651006e-04
