# Region type : faceZone fz_solid_87
# Faces  :    1651
# Area   :    1.017005e-01
# Time        	sum(phi)
20            	1.667784e-05
40            	4.412458e-05
60            	8.086228e-05
80            	1.245932e-04
100           	1.744717e-04
120           	2.275361e-04
140           	2.994268e-04
160           	3.557318e-04
180           	4.293315e-04
200           	5.017745e-04
220           	5.677151e-04
240           	6.475382e-04
260           	7.701732e-04
280           	9.358987e-04
300           	1.103519e-03
320           	1.230694e-03
340           	1.300770e-03
360           	1.328650e-03
380           	1.351169e-03
400           	1.387360e-03
420           	1.437140e-03
440           	1.495639e-03
460           	1.553577e-03
480           	1.603609e-03
500           	1.648490e-03
520           	1.691363e-03
540           	1.733328e-03
560           	1.774174e-03
580           	1.813461e-03
600           	1.849554e-03
620           	1.883239e-03
640           	1.913828e-03
660           	1.941923e-03
680           	1.969734e-03
700           	1.997400e-03
720           	2.021596e-03
740           	2.043041e-03
760           	2.064108e-03
780           	2.085323e-03
800           	2.105559e-03
820           	2.124372e-03
840           	2.141974e-03
860           	2.158360e-03
880           	2.173546e-03
900           	2.187719e-03
920           	2.201207e-03
940           	2.214074e-03
960           	2.226378e-03
980           	2.238019e-03
1000          	2.248936e-03
1020          	2.259158e-03
