# Region type : faceZone fz_solid_85
# Faces  :    1624
# Area   :    1.017011e-01
# Time        	sum(phi)
20            	-3.095789e-05
40            	-4.634018e-05
60            	-7.055212e-05
80            	-9.973921e-05
100           	-1.330794e-04
120           	-1.700509e-04
140           	-2.250317e-04
160           	-2.615976e-04
180           	-2.876575e-04
200           	-3.035254e-04
220           	-3.040663e-04
240           	-2.854824e-04
260           	-2.453316e-04
280           	-1.920180e-04
300           	-1.436161e-04
320           	-1.056855e-04
340           	-7.549429e-05
360           	-3.877245e-05
380           	-1.157074e-05
400           	4.860832e-06
420           	1.491887e-05
440           	2.445372e-05
460           	3.508934e-05
480           	4.548419e-05
500           	5.465544e-05
520           	6.295117e-05
540           	7.018190e-05
560           	7.595519e-05
580           	7.996547e-05
600           	8.173921e-05
620           	8.205048e-05
640           	8.128447e-05
660           	8.031462e-05
680           	7.875084e-05
700           	7.693940e-05
720           	7.503648e-05
740           	7.200446e-05
760           	6.773802e-05
780           	6.400547e-05
800           	6.119116e-05
820           	5.833970e-05
840           	5.495790e-05
860           	5.162226e-05
880           	4.832902e-05
900           	4.508450e-05
920           	4.203577e-05
940           	3.925782e-05
960           	3.672274e-05
980           	3.433788e-05
1000          	3.202477e-05
1020          	2.979538e-05
