# Region      : cellZone cz_solid_73
# Cells       : 1781
# Volume      : 2.142082e-03
# Time        	volIntegrate(U)
20            	(4.172638e-09 -9.616823e-09 3.041152e-09)
40            	(4.873651e-09 -1.927715e-08 4.659141e-09)
60            	(5.248527e-09 -3.006528e-08 5.972358e-09)
80            	(4.848633e-09 -4.155325e-08 6.905611e-09)
100           	(3.278244e-09 -5.305370e-08 7.164674e-09)
120           	(4.791482e-10 -6.394017e-08 6.288097e-09)
140           	(-4.885407e-09 -7.411799e-08 2.933586e-09)
160           	(-6.643349e-09 -8.247917e-08 -3.836313e-10)
180           	(-6.824937e-09 -8.955808e-08 -3.938592e-09)
200           	(-5.650770e-09 -9.541155e-08 -6.169684e-09)
220           	(-4.302614e-09 -9.992225e-08 -6.935229e-09)
240           	(-3.260123e-09 -1.030492e-07 -6.768701e-09)
260           	(-2.566471e-09 -1.048634e-07 -6.201822e-09)
280           	(-2.115854e-09 -1.055433e-07 -5.544694e-09)
300           	(-1.814740e-09 -1.052896e-07 -4.915089e-09)
320           	(-1.604965e-09 -1.042621e-07 -4.356022e-09)
340           	(-1.449141e-09 -1.025764e-07 -3.881522e-09)
360           	(-1.323400e-09 -1.003243e-07 -3.482999e-09)
380           	(-1.217514e-09 -9.758803e-08 -3.150336e-09)
400           	(-1.126153e-09 -9.444156e-08 -2.872081e-09)
420           	(-1.047417e-09 -9.095893e-08 -2.638418e-09)
440           	(-9.783287e-10 -8.720662e-08 -2.442161e-09)
460           	(-9.158408e-10 -8.324259e-08 -2.275264e-09)
480           	(-8.569696e-10 -7.911788e-08 -2.128416e-09)
500           	(-7.988640e-10 -7.487722e-08 -1.994294e-09)
520           	(-7.391494e-10 -7.055591e-08 -1.866471e-09)
540           	(-6.778705e-10 -6.617441e-08 -1.738672e-09)
560           	(-6.183940e-10 -6.173300e-08 -1.606418e-09)
580           	(-5.662426e-10 -5.722226e-08 -1.469348e-09)
600           	(-5.284772e-10 -5.263571e-08 -1.330929e-09)
620           	(-5.117487e-10 -4.797583e-08 -1.199558e-09)
640           	(-5.180404e-10 -4.325549e-08 -1.088475e-09)
660           	(-5.396701e-10 -3.850623e-08 -1.006082e-09)
680           	(-5.656121e-10 -3.377209e-08 -9.485314e-10)
700           	(-5.914644e-10 -2.908417e-08 -9.086501e-10)
720           	(-6.139861e-10 -2.445232e-08 -8.821678e-10)
740           	(-6.315410e-10 -1.987373e-08 -8.646795e-10)
760           	(-6.448557e-10 -1.534151e-08 -8.521083e-10)
780           	(-6.553194e-10 -1.084943e-08 -8.416847e-10)
800           	(-6.644906e-10 -6.393617e-09 -8.320727e-10)
820           	(-6.732278e-10 -1.973574e-09 -8.230846e-10)
840           	(-6.819568e-10 2.409350e-09 -8.144046e-10)
860           	(-6.906564e-10 6.752397e-09 -8.056787e-10)
880           	(-6.989901e-10 1.105182e-08 -7.966882e-10)
900           	(-7.065643e-10 1.530249e-08 -7.869971e-10)
920           	(-7.131378e-10 1.949904e-08 -7.760154e-10)
940           	(-7.183720e-10 2.363673e-08 -7.629320e-10)
960           	(-7.221292e-10 2.771297e-08 -7.469704e-10)
980           	(-7.249841e-10 3.172980e-08 -7.280902e-10)
1000          	(-7.283306e-10 3.569683e-08 -7.076771e-10)
1020          	(-7.336276e-10 3.962960e-08 -6.878414e-10)
