# Region      : cellZone cz_solid_81
# Cells       : 2123
# Volume      : 2.143697e-03
# Time        	volIntegrateU
20            	-2.125430e-10 -2.177808e-09 9.269123e-10
40            	-7.849284e-10 -2.899442e-09 1.619968e-09
60            	-1.006180e-09 -2.980694e-09 1.684632e-09
80            	-1.086678e-09 -2.677826e-09 1.444260e-09
100           	-1.109661e-09 -2.333407e-09 1.158947e-09
120           	-1.104090e-09 -2.139864e-09 9.454198e-10
140           	-1.095884e-09 -2.154754e-09 6.962069e-10
160           	-1.117492e-09 -2.286966e-09 5.047837e-10
180           	-1.139809e-09 -2.556756e-09 3.384645e-10
200           	-1.155950e-09 -2.979078e-09 1.872046e-10
220           	-1.159937e-09 -3.570868e-09 4.698759e-11
240           	-1.150635e-09 -4.318639e-09 -7.716989e-11
260           	-1.127370e-09 -5.157212e-09 -1.735590e-10
280           	-1.086592e-09 -5.968845e-09 -2.284489e-10
300           	-1.018354e-09 -6.614395e-09 -2.291804e-10
320           	-9.217675e-10 -7.012792e-09 -1.757360e-10
340           	-8.146111e-10 -7.174157e-09 -7.244794e-11
360           	-7.220747e-10 -7.157522e-09 8.120727e-11
380           	-6.579712e-10 -7.034748e-09 2.775193e-10
400           	-6.264419e-10 -6.896455e-09 4.900249e-10
420           	-6.211565e-10 -6.841958e-09 6.804189e-10
440           	-6.326948e-10 -6.942643e-09 8.297220e-10
460           	-6.517819e-10 -7.232416e-09 9.266127e-10
480           	-6.686499e-10 -7.720655e-09 9.717504e-10
500           	-6.784337e-10 -8.394759e-09 9.788316e-10
520           	-6.844526e-10 -9.215361e-09 9.661922e-10
540           	-6.920113e-10 -1.012978e-08 9.444817e-10
560           	-7.011734e-10 -1.109202e-08 9.182421e-10
580           	-7.103518e-10 -1.206936e-08 8.919775e-10
600           	-7.186853e-10 -1.304192e-08 8.693525e-10
620           	-7.260119e-10 -1.400262e-08 8.529785e-10
640           	-7.329965e-10 -1.495096e-08 8.421588e-10
660           	-7.399860e-10 -1.588764e-08 8.345900e-10
680           	-7.468668e-10 -1.681348e-08 8.282824e-10
700           	-7.534619e-10 -1.772949e-08 8.220981e-10
720           	-7.594289e-10 -1.863829e-08 8.157494e-10
740           	-7.645267e-10 -1.954359e-08 8.094960e-10
760           	-7.686876e-10 -2.044901e-08 8.031914e-10
780           	-7.719431e-10 -2.135725e-08 7.966263e-10
800           	-7.744153e-10 -2.227020e-08 7.898918e-10
820           	-7.760760e-10 -2.318906e-08 7.832279e-10
840           	-7.771614e-10 -2.411385e-08 7.769493e-10
860           	-7.777113e-10 -2.504342e-08 7.716715e-10
880           	-7.780966e-10 -2.597517e-08 7.680307e-10
900           	-7.784231e-10 -2.690597e-08 7.658040e-10
920           	-7.785098e-10 -2.783391e-08 7.642816e-10
940           	-7.781795e-10 -2.875850e-08 7.629826e-10
960           	-7.774267e-10 -2.967976e-08 7.618734e-10
980           	-7.764856e-10 -3.059771e-08 7.608518e-10
1000          	-7.754919e-10 -3.151210e-08 7.599088e-10
