# Region      : cellZone cz_solid_69
# Cells       : 2016
# Volume      : 2.143524e-03
# Time        	volIntegrateU
20            	-3.884484e-10 -4.183143e-09 1.802962e-09
40            	-9.558332e-10 -7.790666e-09 2.709881e-09
60            	-1.507592e-09 -1.148476e-08 3.594356e-09
80            	-2.073891e-09 -1.533748e-08 4.513859e-09
100           	-2.637863e-09 -1.962726e-08 5.431782e-09
120           	-3.181602e-09 -2.460553e-08 6.292833e-09
140           	-4.555873e-09 -3.071214e-08 7.894942e-09
160           	-4.489901e-09 -3.747365e-08 7.907852e-09
180           	-4.434605e-09 -4.409605e-08 7.775944e-09
200           	-4.130588e-09 -5.044837e-08 7.415827e-09
220           	-3.580095e-09 -5.646010e-08 6.802015e-09
240           	-2.865097e-09 -6.220764e-08 5.873941e-09
260           	-2.032740e-09 -6.774941e-08 4.615182e-09
280           	-1.105774e-09 -7.314222e-08 3.130114e-09
300           	-2.875977e-11 -7.858371e-08 1.796002e-09
320           	1.101126e-09 -8.446588e-08 1.028927e-09
340           	1.936869e-09 -9.098961e-08 8.631793e-10
360           	2.320888e-09 -9.785545e-08 1.015151e-09
380           	2.392664e-09 -1.046125e-07 1.233598e-09
400           	2.351344e-09 -1.110070e-07 1.421665e-09
420           	2.304182e-09 -1.169764e-07 1.562979e-09
440           	2.279461e-09 -1.225342e-07 1.660462e-09
460           	2.276074e-09 -1.277104e-07 1.718402e-09
480           	2.287802e-09 -1.325353e-07 1.741806e-09
500           	2.310212e-09 -1.370384e-07 1.736002e-09
520           	2.340625e-09 -1.412481e-07 1.706000e-09
540           	2.377481e-09 -1.451916e-07 1.656109e-09
560           	2.419245e-09 -1.488960e-07 1.591189e-09
580           	2.464541e-09 -1.523852e-07 1.515571e-09
600           	2.512611e-09 -1.556809e-07 1.433747e-09
620           	2.563403e-09 -1.588040e-07 1.349360e-09
640           	2.616241e-09 -1.617753e-07 1.266975e-09
660           	2.669511e-09 -1.646124e-07 1.191799e-09
680           	2.721617e-09 -1.673241e-07 1.127706e-09
700           	2.769156e-09 -1.699129e-07 1.077544e-09
720           	2.804633e-09 -1.723806e-07 1.039050e-09
740           	2.824764e-09 -1.747261e-07 1.000864e-09
760           	2.840873e-09 -1.769567e-07 9.519568e-10
780           	2.864243e-09 -1.791115e-07 8.947475e-10
800           	2.896026e-09 -1.812287e-07 8.334333e-10
820           	2.932160e-09 -1.833229e-07 7.697066e-10
840           	2.968670e-09 -1.853956e-07 7.062588e-10
860           	3.002821e-09 -1.874447e-07 6.451871e-10
880           	3.033669e-09 -1.894674e-07 5.874882e-10
900           	3.061617e-09 -1.914620e-07 5.328678e-10
920           	3.087263e-09 -1.934274e-07 4.809068e-10
940           	3.111181e-09 -1.953637e-07 4.310980e-10
960           	3.133810e-09 -1.972713e-07 3.833635e-10
980           	3.155446e-09 -1.991510e-07 3.376038e-10
1000          	3.176150e-09 -2.010035e-07 2.939646e-10
1020          	3.195865e-09 -2.028293e-07 2.524803e-10
1040          	3.214482e-09 -2.046288e-07 2.132739e-10
1060          	3.231846e-09 -2.064018e-07 1.768847e-10
1080          	3.247937e-09 -2.081473e-07 1.438718e-10
