# Region type : faceZone fz_solid_78
# Faces  :    1652
# Area   :    1.017191e-01
# Time        	sum(phi)
20            	-5.789628e-05
40            	-1.886727e-05
60            	1.483555e-05
80            	3.137481e-05
100           	3.625366e-05
120           	3.561734e-05
140           	3.180302e-05
160           	2.889587e-05
180           	2.567232e-05
200           	2.227655e-05
220           	1.904900e-05
240           	1.625001e-05
260           	1.404944e-05
280           	1.245122e-05
300           	1.139482e-05
320           	1.075091e-05
340           	1.036537e-05
360           	1.004235e-05
380           	9.659464e-06
400           	9.144087e-06
420           	8.450425e-06
440           	7.520435e-06
460           	6.309202e-06
480           	4.673011e-06
500           	2.417909e-06
520           	-5.656114e-07
540           	-4.082983e-06
560           	-7.667669e-06
580           	-1.075358e-05
600           	-1.298172e-05
620           	-1.443781e-05
640           	-1.563630e-05
