# Region      : cellZone cz_solid_23
# Cells       : 2088
# Volume      : 2.140770e-03
# Time        	volIntegrate(U)
20            	(-9.140179e-10 -5.248276e-09 -1.399388e-09)
40            	(-9.255856e-10 -8.291557e-09 -1.130216e-09)
60            	(-1.010365e-09 -1.061340e-08 -1.034288e-09)
80            	(-1.100375e-09 -1.237276e-08 -9.996011e-10)
100           	(-1.188605e-09 -1.380992e-08 -9.946324e-10)
120           	(-1.271958e-09 -1.508646e-08 -1.000786e-09)
140           	(-1.352421e-09 -1.631606e-08 -1.011842e-09)
160           	(-1.467543e-09 -1.760072e-08 -1.061549e-09)
180           	(-1.563897e-09 -1.898433e-08 -1.093694e-09)
200           	(-1.645491e-09 -2.049644e-08 -1.118345e-09)
220           	(-1.713189e-09 -2.213964e-08 -1.141855e-09)
240           	(-1.763153e-09 -2.390740e-08 -1.162172e-09)
260           	(-1.789487e-09 -2.577857e-08 -1.172279e-09)
280           	(-1.788259e-09 -2.772205e-08 -1.169560e-09)
300           	(-1.754967e-09 -2.969421e-08 -1.149181e-09)
320           	(-1.687114e-09 -3.164579e-08 -1.105915e-09)
340           	(-1.587660e-09 -3.353102e-08 -1.036520e-09)
360           	(-1.464582e-09 -3.531137e-08 -9.363197e-10)
380           	(-1.330172e-09 -3.696860e-08 -8.072014e-10)
400           	(-1.198372e-09 -3.849948e-08 -6.581975e-10)
420           	(-1.086492e-09 -3.992583e-08 -4.918962e-10)
440           	(-1.006126e-09 -4.130060e-08 -2.897519e-10)
460           	(-9.506563e-10 -4.269534e-08 -3.930427e-11)
480           	(-9.069720e-10 -4.418650e-08 2.409115e-10)
500           	(-8.667035e-10 -4.584530e-08 5.135407e-10)
520           	(-8.242801e-10 -4.770936e-08 7.404620e-10)
540           	(-7.790511e-10 -4.976283e-08 8.997436e-10)
560           	(-7.366728e-10 -5.194402e-08 9.931769e-10)
580           	(-7.029368e-10 -5.417920e-08 1.037630e-09)
600           	(-6.791376e-10 -5.640906e-08 1.052769e-09)
620           	(-6.639150e-10 -5.859487e-08 1.053634e-09)
640           	(-6.552224e-10 -6.071591e-08 1.050289e-09)
660           	(-6.509380e-10 -6.276486e-08 1.047897e-09)
680           	(-6.495699e-10 -6.474390e-08 1.048815e-09)
700           	(-6.498465e-10 -6.666145e-08 1.053456e-09)
720           	(-6.509490e-10 -6.852880e-08 1.061239e-09)
740           	(-6.522767e-10 -7.035765e-08 1.071610e-09)
760           	(-6.534949e-10 -7.215862e-08 1.083792e-09)
780           	(-6.544086e-10 -7.394097e-08 1.097367e-09)
800           	(-6.549374e-10 -7.571180e-08 1.111902e-09)
820           	(-6.550692e-10 -7.747597e-08 1.127154e-09)
840           	(-6.549833e-10 -7.923540e-08 1.142853e-09)
860           	(-6.549760e-10 -8.098966e-08 1.158739e-09)
880           	(-6.553539e-10 -8.273607e-08 1.174553e-09)
900           	(-6.564569e-10 -8.447082e-08 1.190077e-09)
920           	(-6.584907e-10 -8.619002e-08 1.205293e-09)
940           	(-6.613790e-10 -8.789117e-08 1.220253e-09)
960           	(-6.645363e-10 -8.957512e-08 1.235006e-09)
980           	(-6.671717e-10 -9.124638e-08 1.249637e-09)
1000          	(-6.689638e-10 -9.291209e-08 1.264438e-09)
1020          	(-6.699162e-10 -9.457939e-08 1.279522e-09)
1040          	(-6.703719e-10 -9.625324e-08 1.294439e-09)
1060          	(-6.707254e-10 -9.793552e-08 1.308584e-09)
1080          	(-6.711857e-10 -9.962589e-08 1.321605e-09)
1100          	(-6.719113e-10 -1.013230e-07 1.333484e-09)
1120          	(-6.729008e-10 -1.030256e-07 1.344374e-09)
