# Region type : faceZone fz_solid_49
# Faces  :    1676
# Area   :    1.017715e-01
# Time        	sum(phi)
20            	-1.659042e-05
40            	-1.925022e-05
60            	-2.948597e-05
80            	-3.978805e-05
100           	-5.015820e-05
120           	-6.061278e-05
140           	-7.571836e-05
160           	-8.781661e-05
180           	-9.810618e-05
200           	-1.074405e-04
220           	-1.151364e-04
240           	-1.222150e-04
260           	-1.273283e-04
280           	-1.266489e-04
300           	-1.197139e-04
320           	-1.087502e-04
340           	-9.925613e-05
360           	-9.352623e-05
380           	-9.109586e-05
400           	-9.075059e-05
420           	-9.123584e-05
440           	-9.202999e-05
460           	-9.293935e-05
480           	-9.386036e-05
500           	-9.470948e-05
520           	-9.536852e-05
540           	-9.586797e-05
560           	-9.615288e-05
580           	-9.634662e-05
600           	-9.619413e-05
620           	-9.587378e-05
640           	-9.544985e-05
660           	-9.509387e-05
680           	-9.481931e-05
700           	-9.484634e-05
720           	-9.512672e-05
740           	-9.603875e-05
760           	-9.803019e-05
780           	-1.009886e-04
800           	-1.038912e-04
820           	-1.065823e-04
840           	-1.092001e-04
860           	-1.114368e-04
880           	-1.132807e-04
900           	-1.144633e-04
920           	-1.149914e-04
940           	-1.150798e-04
960           	-1.149228e-04
980           	-1.146405e-04
