# Region type : faceZone fz_solid_10
# Faces  :    1732
# Area   :    1.016664e-01
# Time        	sum(phi)
20            	-6.002977e-05
40            	-6.452138e-05
60            	-7.134350e-05
80            	-7.837217e-05
100           	-8.678005e-05
120           	-9.764783e-05
140           	-1.123869e-04
160           	-1.302040e-04
180           	-1.512456e-04
200           	-1.716390e-04
220           	-1.913619e-04
240           	-2.079569e-04
260           	-2.160662e-04
280           	-2.143316e-04
300           	-2.023129e-04
320           	-1.831562e-04
340           	-1.601327e-04
360           	-1.381539e-04
380           	-1.195429e-04
400           	-1.044999e-04
420           	-9.262402e-05
440           	-8.316372e-05
460           	-7.562498e-05
480           	-6.955596e-05
500           	-6.456022e-05
520           	-6.041073e-05
540           	-5.698477e-05
560           	-5.428650e-05
580           	-5.240863e-05
600           	-5.115238e-05
620           	-5.062389e-05
640           	-5.086445e-05
660           	-5.185224e-05
680           	-5.359624e-05
700           	-5.600528e-05
720           	-5.876433e-05
740           	-6.188558e-05
760           	-6.521942e-05
780           	-6.832231e-05
800           	-7.132983e-05
820           	-7.520010e-05
840           	-7.994275e-05
860           	-8.569149e-05
880           	-9.001503e-05
900           	-9.931985e-05
920           	-1.249269e-04
940           	-1.633378e-04
960           	-1.831702e-04
980           	-1.625619e-04
