# Region type : faceZone fz_solid_68
# Faces  :    1400
# Area   :    1.016469e-01
# Time        	sum(phi)
20            	-1.978451e-05
40            	-1.904639e-05
60            	-1.742401e-05
80            	-1.582945e-05
100           	-1.545023e-05
120           	-1.560362e-05
140           	-1.817732e-05
160           	-1.674337e-05
180           	-2.160118e-05
200           	-2.728992e-05
220           	-3.007937e-05
240           	-2.484568e-05
260           	-1.142095e-05
280           	7.568170e-06
300           	2.928217e-05
320           	4.340408e-05
340           	4.638908e-05
360           	4.404890e-05
380           	4.319062e-05
400           	4.490496e-05
420           	4.823292e-05
440           	5.209025e-05
460           	5.592863e-05
480           	5.946887e-05
500           	6.253801e-05
520           	6.504153e-05
540           	6.692622e-05
560           	6.819700e-05
580           	6.873801e-05
600           	6.876092e-05
620           	6.824371e-05
640           	6.732391e-05
660           	6.586274e-05
680           	6.393172e-05
700           	6.188506e-05
720           	6.010892e-05
740           	5.900270e-05
760           	5.852669e-05
780           	5.784878e-05
800           	5.634269e-05
820           	5.408941e-05
840           	5.143111e-05
860           	4.862594e-05
880           	4.600360e-05
900           	4.348154e-05
920           	4.112235e-05
940           	3.888508e-05
960           	3.671813e-05
980           	3.459656e-05
1000          	3.248305e-05
1020          	3.038905e-05
