# Region type : faceZone fz_solid_53
# Faces  :    1610
# Area   :    1.017536e-01
# Time        	sum(phi)
20            	1.652229e-05
40            	1.715885e-05
60            	1.268696e-05
80            	3.007737e-06
100           	-1.320512e-05
120           	-3.648336e-05
140           	-7.458073e-05
160           	-8.826921e-05
180           	-8.943432e-05
200           	-7.266867e-05
220           	-4.854009e-05
240           	-2.728444e-05
260           	-1.174229e-05
280           	-6.569004e-07
300           	7.062529e-06
320           	1.199241e-05
340           	1.497094e-05
360           	1.673295e-05
380           	1.778784e-05
400           	1.841781e-05
420           	1.881524e-05
440           	1.915438e-05
460           	1.948189e-05
480           	1.978742e-05
500           	2.009210e-05
520           	2.046927e-05
540           	2.089803e-05
560           	2.135313e-05
580           	2.192871e-05
600           	2.258866e-05
620           	2.332715e-05
640           	2.407807e-05
660           	2.463937e-05
680           	2.491954e-05
700           	2.512926e-05
720           	2.552727e-05
740           	2.609105e-05
760           	2.675775e-05
780           	2.747990e-05
800           	2.821186e-05
820           	2.890510e-05
840           	2.955625e-05
860           	3.016594e-05
880           	3.072927e-05
900           	3.125179e-05
920           	3.176900e-05
940           	3.225583e-05
960           	3.274464e-05
980           	3.318907e-05
1000          	3.359839e-05
1020          	3.395992e-05
