# Region type : faceZone fz_solid_79
# Faces  :    1646
# Area   :    1.017360e-01
# Time        	sum(phi)
20            	-2.285377e-05
40            	-1.778328e-05
60            	-1.321971e-05
80            	-7.836503e-06
100           	-2.552057e-06
120           	2.160596e-06
140           	5.392624e-06
160           	9.175034e-06
180           	1.159587e-05
200           	1.331613e-05
220           	1.407439e-05
240           	1.395256e-05
260           	1.330409e-05
280           	1.223135e-05
300           	1.089750e-05
320           	9.316719e-06
340           	7.503343e-06
360           	5.400906e-06
380           	3.002604e-06
400           	1.991963e-07
420           	-3.164608e-06
440           	-7.162585e-06
460           	-1.184567e-05
480           	-1.696471e-05
500           	-2.255497e-05
520           	-2.821213e-05
540           	-3.354400e-05
560           	-3.811572e-05
580           	-4.163942e-05
600           	-4.412376e-05
620           	-4.561074e-05
640           	-4.599715e-05
660           	-4.550378e-05
680           	-4.426803e-05
700           	-4.275778e-05
720           	-4.128812e-05
740           	-4.060052e-05
760           	-4.109034e-05
780           	-4.295182e-05
800           	-4.630977e-05
820           	-5.095004e-05
840           	-5.656575e-05
860           	-6.230446e-05
880           	-6.658848e-05
900           	-6.846448e-05
920           	-6.784772e-05
940           	-6.579809e-05
960           	-6.290382e-05
980           	-6.001521e-05
1000          	-5.715256e-05
