# Region      : cellZone cz_solid_10
# Cells       : 2017
# Volume      : 2.144557e-03
# Time        	volIntegrateU
20            	-1.005282e-09 -2.474627e-09 3.400689e-09
40            	-1.028124e-09 -4.853731e-09 3.457070e-09
60            	-1.029785e-09 -7.292671e-09 3.527410e-09
80            	-1.053666e-09 -9.831167e-09 3.637955e-09
100           	-1.096522e-09 -1.247318e-08 3.767845e-09
120           	-1.159027e-09 -1.521754e-08 3.899517e-09
140           	-1.234705e-09 -1.804444e-08 3.939112e-09
160           	-1.373649e-09 -2.094283e-08 4.091695e-09
180           	-1.509574e-09 -2.388186e-08 4.131076e-09
200           	-1.657697e-09 -2.679241e-08 4.096601e-09
220           	-1.805520e-09 -2.959635e-08 3.963769e-09
240           	-1.940732e-09 -3.222042e-08 3.715576e-09
260           	-2.045839e-09 -3.461444e-08 3.342843e-09
280           	-2.099443e-09 -3.676341e-08 2.865788e-09
300           	-2.071832e-09 -3.870557e-08 2.336058e-09
320           	-1.954396e-09 -4.053329e-08 1.829839e-09
340           	-1.776675e-09 -4.235092e-08 1.410105e-09
360           	-1.581020e-09 -4.420021e-08 1.095023e-09
380           	-1.396209e-09 -4.603460e-08 8.672882e-10
400           	-1.235015e-09 -4.777666e-08 7.011209e-10
420           	-1.099928e-09 -4.937093e-08 5.778860e-10
440           	-9.882478e-10 -5.079848e-08 4.887748e-10
460           	-8.962599e-10 -5.206786e-08 4.275147e-10
480           	-8.203265e-10 -5.320051e-08 3.881990e-10
500           	-7.570215e-10 -5.421925e-08 3.644803e-10
520           	-7.029708e-10 -5.514283e-08 3.502202e-10
540           	-6.549275e-10 -5.598507e-08 3.413467e-10
560           	-6.098413e-10 -5.675809e-08 3.366291e-10
580           	-5.644417e-10 -5.747254e-08 3.363733e-10
600           	-5.166128e-10 -5.813659e-08 3.417067e-10
620           	-4.656499e-10 -5.875691e-08 3.542019e-10
640           	-4.132506e-10 -5.933960e-08 3.759481e-10
660           	-3.626794e-10 -5.989047e-08 4.078279e-10
680           	-3.178723e-10 -6.041392e-08 4.495308e-10
700           	-2.822187e-10 -6.091214e-08 4.996431e-10
720           	-2.570720e-10 -6.138458e-08 5.553421e-10
740           	-2.417059e-10 -6.182910e-08 6.125164e-10
760           	-2.337586e-10 -6.224271e-08 6.665733e-10
780           	-2.299996e-10 -6.261983e-08 7.146975e-10
800           	-2.260900e-10 -6.295164e-08 7.564840e-10
820           	-2.189269e-10 -6.322935e-08 7.936799e-10
840           	-2.091186e-10 -6.344883e-08 8.271881e-10
860           	-1.989024e-10 -6.360912e-08 8.552776e-10
880           	-1.916645e-10 -6.371450e-08 8.761402e-10
900           	-1.945468e-10 -6.377860e-08 8.889849e-10
920           	-2.204026e-10 -6.381841e-08 8.922078e-10
940           	-2.641475e-10 -6.384756e-08 8.838101e-10
960           	-3.081649e-10 -6.385317e-08 8.661393e-10
980           	-3.330687e-10 -6.385724e-08 8.395199e-10
1000          	-3.199788e-10 -6.394252e-08 8.105581e-10
1020          	-2.781381e-10 -6.417488e-08 7.901611e-10
1040          	-2.370674e-10 -6.454074e-08 7.775172e-10
