# Region type : faceZone fz_solid_70
# Faces  :    1736
# Area   :    1.017260e-01
# Time        	sum(phi)
20            	-2.870296e-05
40            	-3.407326e-05
60            	-4.248404e-05
80            	-5.120017e-05
100           	-6.055921e-05
120           	-7.040943e-05
140           	-8.397927e-05
160           	-9.384408e-05
180           	-1.039900e-04
200           	-1.124366e-04
220           	-1.163732e-04
240           	-1.203983e-04
260           	-1.270102e-04
280           	-1.323439e-04
300           	-1.383556e-04
320           	-1.469163e-04
340           	-1.552127e-04
360           	-1.619091e-04
380           	-1.671881e-04
400           	-1.719945e-04
420           	-1.767621e-04
440           	-1.816252e-04
460           	-1.866410e-04
480           	-1.919586e-04
500           	-1.977455e-04
520           	-2.040177e-04
540           	-2.107711e-04
560           	-2.180372e-04
580           	-2.257076e-04
600           	-2.338479e-04
620           	-2.424605e-04
640           	-2.516605e-04
660           	-2.612374e-04
680           	-2.708018e-04
700           	-2.798554e-04
720           	-2.879419e-04
740           	-2.950719e-04
760           	-3.015869e-04
780           	-3.078311e-04
800           	-3.139965e-04
820           	-3.201666e-04
840           	-3.262803e-04
860           	-3.323762e-04
880           	-3.383905e-04
900           	-3.442641e-04
920           	-3.499260e-04
940           	-3.553749e-04
960           	-3.606102e-04
980           	-3.655863e-04
1000          	-3.702905e-04
1020          	-3.747134e-04
