# Region      : cellZone cz_solid_14
# Cells       : 1915
# Volume      : 2.145399e-03
# Time        	volIntegrateU
20            	6.837468e-09 -6.615537e-09 4.988365e-09
40            	6.166183e-09 -1.181286e-08 4.649511e-09
60            	5.778651e-09 -1.647287e-08 4.578386e-09
80            	5.395635e-09 -2.062689e-08 4.528335e-09
100           	4.931176e-09 -2.419846e-08 4.447382e-09
120           	4.331127e-09 -2.704082e-08 4.282658e-09
140           	3.544050e-09 -2.889098e-08 3.881601e-09
160           	2.582508e-09 -2.961384e-08 3.330859e-09
180           	1.757012e-09 -2.930421e-08 2.680213e-09
200           	1.054449e-09 -2.815175e-08 1.971326e-09
220           	5.103101e-10 -2.639935e-08 1.285004e-09
240           	1.288068e-10 -2.428861e-08 6.943290e-10
260           	-1.057839e-10 -2.200040e-08 2.365715e-10
280           	-2.238201e-10 -1.964373e-08 -7.939475e-11
300           	-2.569816e-10 -1.729609e-08 -2.807009e-10
320           	-2.232724e-10 -1.524260e-08 -4.148245e-10
340           	-1.373580e-10 -1.372027e-08 -4.963219e-10
360           	-2.344244e-11 -1.265272e-08 -5.370567e-10
380           	1.079538e-10 -1.184649e-08 -5.318410e-10
400           	2.440095e-10 -1.116212e-08 -4.892480e-10
420           	3.781057e-10 -1.052500e-08 -4.216727e-10
440           	5.102803e-10 -9.908387e-09 -3.410196e-10
460           	6.469851e-10 -9.310973e-09 -2.580308e-10
480           	7.996436e-10 -8.743349e-09 -1.775951e-10
500           	9.802897e-10 -8.236403e-09 -9.743822e-11
520           	1.182184e-09 -7.875816e-09 6.614138e-12
540           	1.338880e-09 -7.719921e-09 1.929335e-10
560           	1.378116e-09 -7.645964e-09 4.346413e-10
580           	1.322822e-09 -7.576473e-09 6.366742e-10
600           	1.243771e-09 -7.525414e-09 7.303395e-10
620           	1.191854e-09 -7.535302e-09 7.289273e-10
640           	1.168272e-09 -7.622983e-09 6.813497e-10
660           	1.159569e-09 -7.807478e-09 6.205103e-10
680           	1.155553e-09 -8.106950e-09 5.613510e-10
700           	1.150964e-09 -8.521752e-09 5.086551e-10
720           	1.144906e-09 -9.039991e-09 4.626496e-10
740           	1.137076e-09 -9.644790e-09 4.219332e-10
760           	1.126304e-09 -1.031670e-08 3.845852e-10
780           	1.112380e-09 -1.103474e-08 3.497250e-10
800           	1.095322e-09 -1.177898e-08 3.171821e-10
820           	1.074832e-09 -1.253269e-08 2.862828e-10
840           	1.050981e-09 -1.328268e-08 2.563623e-10
860           	1.023469e-09 -1.401954e-08 2.260134e-10
880           	9.928135e-10 -1.473732e-08 1.945634e-10
900           	9.595386e-10 -1.543298e-08 1.622185e-10
920           	9.240787e-10 -1.610601e-08 1.295668e-10
940           	8.873726e-10 -1.675840e-08 9.719649e-11
960           	8.509595e-10 -1.739457e-08 6.485719e-11
980           	8.159979e-10 -1.802045e-08 3.130009e-11
1000          	7.818152e-10 -1.864083e-08 -4.664589e-12
1020          	7.478892e-10 -1.925679e-08 -4.296550e-11
