# Region      : cellZone cz_solid_76
# Cells       : 1781
# Volume      : 2.142051e-03
# Time        	volIntegrate(U)
20            	(9.539616e-09 -3.207990e-08 1.449189e-09)
40            	(3.719364e-09 -6.088089e-08 5.928348e-09)
60            	(-4.685685e-09 -8.213964e-08 5.914067e-09)
80            	(-9.487549e-09 -9.159723e-08 7.504930e-10)
100           	(-9.997121e-09 -9.209558e-08 -3.150420e-09)
120           	(-8.763405e-09 -8.834398e-08 -3.998074e-09)
140           	(-7.076573e-09 -8.293601e-08 -3.757916e-09)
160           	(-5.652277e-09 -7.770751e-08 -3.286573e-09)
180           	(-4.522081e-09 -7.267017e-08 -2.780833e-09)
200           	(-3.680252e-09 -6.781530e-08 -2.377557e-09)
220           	(-3.060684e-09 -6.311101e-08 -2.061589e-09)
240           	(-2.602943e-09 -5.852470e-08 -1.812935e-09)
260           	(-2.255908e-09 -5.401014e-08 -1.616024e-09)
280           	(-1.984411e-09 -4.952866e-08 -1.456701e-09)
300           	(-1.766984e-09 -4.505649e-08 -1.325781e-09)
320           	(-1.588239e-09 -4.058384e-08 -1.216931e-09)
340           	(-1.438133e-09 -3.610769e-08 -1.127241e-09)
360           	(-1.305872e-09 -3.162877e-08 -1.056172e-09)
380           	(-1.185837e-09 -2.715289e-08 -1.001515e-09)
400           	(-1.075176e-09 -2.268264e-08 -9.584345e-10)
420           	(-9.740623e-10 -1.822132e-08 -9.226585e-10)
440           	(-8.841064e-10 -1.376368e-08 -8.904675e-10)
460           	(-8.084799e-10 -9.295269e-09 -8.575214e-10)
480           	(-7.476832e-10 -4.798898e-09 -8.215388e-10)
500           	(-7.035850e-10 -2.624046e-10 -7.806171e-10)
520           	(-6.792457e-10 4.313056e-09 -7.381251e-10)
540           	(-6.757204e-10 8.909020e-09 -7.014375e-10)
560           	(-6.898128e-10 1.349188e-08 -6.759425e-10)
580           	(-7.170607e-10 1.802033e-08 -6.592888e-10)
600           	(-7.521830e-10 2.246184e-08 -6.491080e-10)
620           	(-7.921421e-10 2.679811e-08 -6.418202e-10)
640           	(-8.340725e-10 3.102121e-08 -6.380931e-10)
660           	(-8.736718e-10 3.512807e-08 -6.361295e-10)
680           	(-9.083373e-10 3.912182e-08 -6.346647e-10)
700           	(-9.371772e-10 4.301116e-08 -6.333580e-10)
720           	(-9.597729e-10 4.680791e-08 -6.317478e-10)
740           	(-9.766612e-10 5.052419e-08 -6.295425e-10)
760           	(-9.886867e-10 5.417045e-08 -6.266233e-10)
780           	(-9.968452e-10 5.775402e-08 -6.229379e-10)
800           	(-1.001738e-09 6.127849e-08 -6.186680e-10)
820           	(-1.003804e-09 6.474392e-08 -6.140452e-10)
840           	(-1.003144e-09 6.814704e-08 -6.092384e-10)
860           	(-9.997292e-10 7.148170e-08 -6.042596e-10)
880           	(-9.935431e-10 7.473985e-08 -5.993839e-10)
900           	(-9.845753e-10 7.791307e-08 -5.947123e-10)
920           	(-9.731683e-10 8.099427e-08 -5.903257e-10)
940           	(-9.596684e-10 8.397748e-08 -5.861513e-10)
960           	(-9.437870e-10 8.685570e-08 -5.818546e-10)
980           	(-9.242998e-10 8.961842e-08 -5.765365e-10)
1000          	(-9.001766e-10 9.225340e-08 -5.686661e-10)
1020          	(-8.724466e-10 9.475283e-08 -5.562908e-10)
