# Region      : cellZone cz_solid_17
# Cells       : 1906
# Volume      : 2.137809e-03
# Time        	volIntegrate(U)
20            	(6.731859e-09 -6.308848e-09 -2.073045e-09)
40            	(5.761020e-09 -1.021165e-08 -1.530994e-09)
60            	(5.013722e-09 -1.306895e-08 -1.172144e-09)
80            	(4.315652e-09 -1.496929e-08 -8.959325e-10)
100           	(3.648328e-09 -1.601764e-08 -6.982300e-10)
120           	(3.004842e-09 -1.632076e-08 -5.668136e-10)
140           	(2.408736e-09 -1.608738e-08 -4.802182e-10)
160           	(1.800790e-09 -1.541120e-08 -4.401089e-10)
180           	(1.375047e-09 -1.449684e-08 -4.349591e-10)
200           	(1.062300e-09 -1.353263e-08 -4.529763e-10)
220           	(8.434976e-10 -1.265535e-08 -4.916434e-10)
240           	(6.949360e-10 -1.191808e-08 -5.465536e-10)
260           	(5.897962e-10 -1.127033e-08 -6.049412e-10)
280           	(5.089594e-10 -1.060631e-08 -6.568827e-10)
300           	(4.451288e-10 -9.816912e-09 -7.005706e-10)
320           	(4.012744e-10 -8.797144e-09 -7.368071e-10)
340           	(3.842036e-10 -7.431295e-09 -7.602603e-10)
360           	(3.965664e-10 -5.608727e-09 -7.387954e-10)
380           	(4.410903e-10 -3.247384e-09 -6.379217e-10)
400           	(4.624399e-10 -4.811243e-10 -4.796261e-10)
420           	(4.271125e-10 2.356144e-09 -3.342120e-10)
440           	(3.638414e-10 5.078075e-09 -2.566724e-10)
460           	(3.107859e-10 7.633937e-09 -2.406100e-10)
480           	(2.939784e-10 1.004596e-08 -2.504361e-10)
500           	(3.236482e-10 1.234128e-08 -2.703010e-10)
520           	(3.761459e-10 1.449911e-08 -2.972809e-10)
540           	(4.303527e-10 1.647596e-08 -3.308347e-10)
560           	(4.795901e-10 1.825172e-08 -3.665766e-10)
580           	(5.228870e-10 1.983333e-08 -3.984163e-10)
600           	(5.573613e-10 2.124330e-08 -4.223836e-10)
620           	(5.815746e-10 2.250870e-08 -4.378622e-10)
640           	(5.965410e-10 2.365142e-08 -4.465084e-10)
660           	(6.039423e-10 2.468751e-08 -4.496335e-10)
680           	(6.056926e-10 2.562949e-08 -4.488516e-10)
700           	(6.020776e-10 2.648882e-08 -4.454739e-10)
720           	(5.929303e-10 2.727637e-08 -4.409544e-10)
740           	(5.782747e-10 2.800278e-08 -4.360423e-10)
760           	(5.581051e-10 2.867880e-08 -4.308437e-10)
780           	(5.335698e-10 2.931494e-08 -4.254443e-10)
800           	(5.056929e-10 2.992139e-08 -4.195797e-10)
820           	(4.756595e-10 3.050725e-08 -4.131762e-10)
840           	(4.447323e-10 3.108048e-08 -4.062867e-10)
860           	(4.134885e-10 3.164823e-08 -3.987225e-10)
880           	(3.825408e-10 3.221745e-08 -3.905618e-10)
900           	(3.527218e-10 3.279507e-08 -3.817458e-10)
920           	(3.243896e-10 3.338874e-08 -3.721270e-10)
940           	(2.979546e-10 3.400680e-08 -3.611784e-10)
960           	(2.737125e-10 3.465687e-08 -3.485604e-10)
980           	(2.521810e-10 3.534363e-08 -3.347518e-10)
1000          	(2.334355e-10 3.606746e-08 -3.211386e-10)
1020          	(2.174687e-10 3.682466e-08 -3.096975e-10)
