# Region type : faceZone fz_solid_22
# Faces  :    1658
# Area   :    1.016449e-01
# Time        	sum(phi)
20            	-4.643731e-05
40            	-4.036916e-05
60            	-3.802424e-05
80            	-3.709612e-05
100           	-3.732716e-05
120           	-3.812099e-05
140           	-3.958640e-05
160           	-4.168191e-05
180           	-4.327395e-05
200           	-4.454391e-05
220           	-4.539265e-05
240           	-4.562692e-05
260           	-4.472163e-05
280           	-4.261321e-05
300           	-3.877129e-05
320           	-3.240608e-05
340           	-2.292951e-05
360           	-1.294717e-05
380           	-6.573982e-06
400           	-5.668672e-06
420           	-9.853057e-06
440           	-1.644962e-05
460           	-2.181258e-05
480           	-2.299802e-05
500           	-1.912585e-05
520           	-1.034913e-05
540           	9.049774e-07
560           	1.146118e-05
580           	1.958231e-05
600           	2.580934e-05
620           	3.061524e-05
640           	3.437479e-05
660           	3.727648e-05
680           	3.932882e-05
700           	4.078445e-05
720           	4.183292e-05
740           	4.269341e-05
760           	4.342294e-05
780           	4.418815e-05
800           	4.501817e-05
820           	4.575648e-05
840           	4.624649e-05
860           	4.625640e-05
880           	4.558013e-05
900           	4.422993e-05
920           	4.229697e-05
940           	4.035924e-05
960           	3.909691e-05
980           	3.876281e-05
1000          	3.931065e-05
1020          	4.036582e-05
