# Region type : faceZone fz_solid_36
# Faces  :    1636
# Area   :    1.016829e-01
# Time        	sum(phi)
20            	3.554691e-05
40            	3.734320e-05
60            	3.710845e-05
80            	3.408207e-05
100           	2.728067e-05
120           	1.842057e-05
140           	9.401710e-06
160           	3.696128e-06
180           	-8.708142e-09
200           	-1.620965e-06
220           	-1.953512e-06
240           	-1.575820e-06
260           	-8.550209e-07
280           	-1.086520e-07
300           	5.156338e-07
320           	9.161095e-07
340           	1.043251e-06
360           	9.009329e-07
380           	4.489939e-07
400           	-2.872524e-07
420           	-1.114865e-06
440           	-1.656453e-06
460           	-1.035283e-06
480           	1.177389e-06
500           	3.822033e-06
520           	5.501796e-06
540           	5.971973e-06
560           	5.923223e-06
580           	5.928744e-06
600           	6.120996e-06
620           	6.538932e-06
640           	7.076885e-06
660           	7.679434e-06
680           	8.289249e-06
700           	8.900353e-06
720           	9.477213e-06
740           	1.000027e-05
760           	1.043241e-05
780           	1.076129e-05
800           	1.099611e-05
820           	1.112358e-05
840           	1.115617e-05
860           	1.109855e-05
880           	1.095489e-05
900           	1.072786e-05
920           	1.042006e-05
940           	1.004683e-05
960           	9.597580e-06
980           	9.032896e-06
1000          	8.337836e-06
1020          	7.507278e-06
1040          	6.614564e-06
1060          	5.725820e-06
