# Region type : faceZone fz_solid_16
# Faces  :    1833
# Area   :    1.017251e-01
# Time        	sum(phi)
20            	3.669310e-05
40            	3.288854e-05
60            	3.037856e-05
80            	2.726141e-05
100           	2.400253e-05
120           	2.101281e-05
140           	2.523569e-05
160           	1.957930e-05
180           	2.038803e-05
200           	2.295684e-05
220           	2.631642e-05
240           	2.977821e-05
260           	3.303753e-05
280           	3.607668e-05
300           	3.915519e-05
320           	4.488307e-05
340           	5.137243e-05
360           	5.796973e-05
380           	6.572396e-05
400           	7.192152e-05
420           	6.739212e-05
440           	5.330992e-05
460           	4.082904e-05
480           	3.423734e-05
500           	3.250203e-05
520           	3.847255e-05
540           	4.803932e-05
560           	5.748971e-05
580           	6.580072e-05
600           	7.344049e-05
620           	8.110092e-05
640           	9.018232e-05
660           	1.020697e-04
680           	1.177041e-04
700           	1.380127e-04
720           	1.621317e-04
740           	1.886732e-04
760           	2.158115e-04
780           	2.422092e-04
800           	2.671433e-04
820           	2.895322e-04
840           	3.087907e-04
860           	3.259903e-04
880           	3.425560e-04
900           	3.587838e-04
920           	3.752983e-04
940           	3.928540e-04
960           	4.108683e-04
980           	4.309852e-04
1000          	4.514559e-04
1020          	4.718673e-04
1040          	4.913189e-04
1060          	5.085403e-04
1080          	5.213923e-04
1100          	5.277159e-04
1120          	5.321717e-04
1140          	5.397261e-04
1160          	5.570258e-04
1180          	5.792547e-04
1200          	6.011284e-04
1220          	6.208529e-04
1240          	6.376155e-04
1260          	6.501197e-04
1280          	6.600756e-04
1300          	6.705390e-04
1320          	6.800301e-04
1340          	8.257770e-04
1360          	6.798820e-04
1380          	7.185599e-04
1400          	5.838258e-04
1420          	-1.472809e-04
1440          	2.603235e-02
1460          	2.277597e-02
1480          	1.809509e-02
