# Region      : cellZone cz_solid_57
# Cells       : 1896
# Volume      : 2.138124e-03
# Time        	volIntegrate(U)
20            	(3.547743e-09 -1.194043e-08 4.860792e-10)
40            	(1.537815e-09 -1.418512e-08 8.525692e-10)
60            	(-1.347538e-10 -1.118381e-08 5.994066e-10)
80            	(-1.187292e-09 -5.057305e-09 2.293243e-10)
100           	(-1.718817e-09 1.945526e-09 -6.146443e-11)
120           	(-1.929332e-09 8.633759e-09 -2.482713e-10)
140           	(-2.109888e-09 1.458025e-08 -3.544959e-10)
160           	(-1.907220e-09 1.952953e-08 -4.527345e-10)
180           	(-1.701430e-09 2.361575e-08 -5.080887e-10)
200           	(-1.485159e-09 2.698909e-08 -5.464146e-10)
220           	(-1.275830e-09 2.980055e-08 -5.718652e-10)
240           	(-1.081995e-09 3.218601e-08 -5.881193e-10)
260           	(-9.086661e-10 3.426455e-08 -5.972308e-10)
280           	(-7.567455e-10 3.612871e-08 -5.998510e-10)
300           	(-6.252499e-10 3.784847e-08 -5.981121e-10)
320           	(-5.098059e-10 3.947154e-08 -5.955471e-10)
340           	(-4.027716e-10 4.103183e-08 -5.960567e-10)
360           	(-2.967157e-10 4.255447e-08 -6.013140e-10)
380           	(-1.864697e-10 4.405842e-08 -6.105082e-10)
400           	(-7.266273e-11 4.556232e-08 -6.182712e-10)
420           	(3.966830e-11 4.707093e-08 -6.172053e-10)
440           	(1.436521e-10 4.857385e-08 -6.021219e-10)
460           	(2.267072e-10 5.004016e-08 -5.740326e-10)
480           	(2.797036e-10 5.142464e-08 -5.420579e-10)
500           	(3.012624e-10 5.268685e-08 -5.146616e-10)
520           	(2.959852e-10 5.380612e-08 -4.911056e-10)
540           	(2.708383e-10 5.478001e-08 -4.682418e-10)
560           	(2.316265e-10 5.561733e-08 -4.442927e-10)
580           	(1.837823e-10 5.633207e-08 -4.183747e-10)
600           	(1.322061e-10 5.694035e-08 -3.908824e-10)
620           	(8.000440e-11 5.746048e-08 -3.627594e-10)
640           	(2.852199e-11 5.791294e-08 -3.353554e-10)
660           	(-2.158893e-11 5.831820e-08 -3.100343e-10)
680           	(-6.929273e-11 5.869332e-08 -2.876070e-10)
700           	(-1.136541e-10 5.904991e-08 -2.681918e-10)
720           	(-1.537503e-10 5.939386e-08 -2.513747e-10)
740           	(-1.890350e-10 5.972655e-08 -2.363301e-10)
760           	(-2.195178e-10 6.004700e-08 -2.224822e-10)
780           	(-2.454611e-10 6.035381e-08 -2.093686e-10)
800           	(-2.676204e-10 6.064734e-08 -1.968248e-10)
820           	(-2.869954e-10 6.093088e-08 -1.848394e-10)
840           	(-3.047783e-10 6.121033e-08 -1.733474e-10)
860           	(-3.221659e-10 6.149327e-08 -1.619153e-10)
880           	(-3.400688e-10 6.178691e-08 -1.500269e-10)
900           	(-3.588299e-10 6.209624e-08 -1.371235e-10)
920           	(-3.784528e-10 6.242339e-08 -1.227968e-10)
940           	(-3.982216e-10 6.276829e-08 -1.071009e-10)
960           	(-4.167479e-10 6.312985e-08 -9.041524e-11)
980           	(-4.324073e-10 6.350619e-08 -7.334457e-11)
1000          	(-4.438052e-10 6.389180e-08 -5.656395e-11)
1020          	(-4.507555e-10 6.427747e-08 -4.057212e-11)
