# Region      : cellZone cz_solid_39
# Cells       : 1814
# Volume      : 2.139362e-03
# Time        	volIntegrate(U)
20            	(2.896577e-09 -1.117324e-08 -3.056575e-09)
40            	(2.241701e-09 -1.642984e-08 -2.326641e-09)
60            	(1.766432e-09 -1.963125e-08 -1.902446e-09)
80            	(1.408466e-09 -2.138746e-08 -1.646883e-09)
100           	(1.129907e-09 -2.215304e-08 -1.485622e-09)
120           	(9.030474e-10 -2.226819e-08 -1.373847e-09)
140           	(7.249165e-10 -2.201217e-08 -1.298702e-09)
160           	(5.886833e-10 -2.156840e-08 -1.228069e-09)
180           	(4.748144e-10 -2.113603e-08 -1.223977e-09)
200           	(4.207622e-10 -2.074398e-08 -1.219855e-09)
220           	(3.941238e-10 -2.041876e-08 -1.224924e-09)
240           	(3.837671e-10 -2.016122e-08 -1.232646e-09)
260           	(3.852064e-10 -1.995700e-08 -1.241610e-09)
280           	(3.901590e-10 -1.978581e-08 -1.248211e-09)
300           	(3.990134e-10 -1.963172e-08 -1.253318e-09)
320           	(4.122773e-10 -1.949108e-08 -1.251331e-09)
340           	(4.325191e-10 -1.937582e-08 -1.242791e-09)
360           	(4.571310e-10 -1.931387e-08 -1.228132e-09)
380           	(4.772642e-10 -1.934242e-08 -1.212213e-09)
400           	(4.862004e-10 -1.948571e-08 -1.200478e-09)
420           	(4.870794e-10 -1.974583e-08 -1.195840e-09)
440           	(4.848747e-10 -2.010342e-08 -1.195413e-09)
460           	(4.826473e-10 -2.052925e-08 -1.195488e-09)
480           	(4.795860e-10 -2.099831e-08 -1.191194e-09)
500           	(4.727198e-10 -2.149644e-08 -1.177004e-09)
520           	(4.595455e-10 -2.202496e-08 -1.148908e-09)
540           	(4.389054e-10 -2.258881e-08 -1.104584e-09)
560           	(4.111266e-10 -2.319500e-08 -1.044184e-09)
580           	(3.783010e-10 -2.384848e-08 -9.700017e-10)
600           	(3.426610e-10 -2.454785e-08 -8.851894e-10)
620           	(3.062540e-10 -2.528500e-08 -7.939681e-10)
640           	(2.702820e-10 -2.604829e-08 -7.005460e-10)
660           	(2.348687e-10 -2.682656e-08 -6.085203e-10)
680           	(2.006313e-10 -2.761064e-08 -5.216167e-10)
700           	(1.674959e-10 -2.839423e-08 -4.417325e-10)
720           	(1.357836e-10 -2.917327e-08 -3.700925e-10)
740           	(1.060326e-10 -2.994409e-08 -3.066796e-10)
760           	(7.854823e-11 -3.070212e-08 -2.506034e-10)
780           	(5.355935e-11 -3.144250e-08 -2.008940e-10)
800           	(3.084497e-11 -3.216047e-08 -1.562436e-10)
820           	(9.918854e-12 -3.285232e-08 -1.154909e-10)
840           	(-1.006966e-11 -3.351581e-08 -7.771676e-11)
860           	(-2.989003e-11 -3.414940e-08 -4.201478e-11)
880           	(-5.007856e-11 -3.475248e-08 -7.851412e-12)
900           	(-7.080722e-11 -3.532478e-08 2.503637e-11)
920           	(-9.210880e-11 -3.586607e-08 5.660612e-11)
940           	(-1.137274e-10 -3.637585e-08 8.677503e-11)
960           	(-1.352616e-10 -3.685291e-08 1.152622e-10)
980           	(-1.561852e-10 -3.729551e-08 1.418467e-10)
1000          	(-1.759093e-10 -3.770099e-08 1.665701e-10)
1020          	(-1.940254e-10 -3.806767e-08 1.894770e-10)
