# Region      : cellZone cz_solid_68
# Cells       : 1434
# Volume      : 2.139522e-03
# Time        	volIntegrate(U)
20            	(-8.480768e-10 -3.912963e-09 1.401503e-09)
40            	(-1.591979e-09 -7.180906e-09 2.092432e-09)
60            	(-2.307016e-09 -1.047913e-08 2.751579e-09)
80            	(-3.044783e-09 -1.383656e-08 3.442669e-09)
100           	(-3.771236e-09 -1.750451e-08 4.133066e-09)
120           	(-4.460638e-09 -2.174199e-08 4.789170e-09)
140           	(-5.998328e-09 -2.725078e-08 6.112674e-09)
160           	(-5.977918e-09 -3.314350e-08 6.202964e-09)
180           	(-5.985379e-09 -3.936769e-08 6.338537e-09)
200           	(-5.683023e-09 -4.558084e-08 6.311632e-09)
220           	(-5.022981e-09 -5.150691e-08 6.122334e-09)
240           	(-4.051814e-09 -5.701235e-08 5.789852e-09)
260           	(-2.801849e-09 -6.211537e-08 5.373358e-09)
280           	(-1.357454e-09 -6.703471e-08 4.944337e-09)
300           	(6.001117e-11 -7.215385e-08 4.529888e-09)
320           	(1.251460e-09 -7.782571e-08 4.163721e-09)
340           	(2.103444e-09 -8.415545e-08 3.890936e-09)
360           	(2.587707e-09 -9.094199e-08 3.736406e-09)
380           	(2.789619e-09 -9.783555e-08 3.683446e-09)
400           	(2.842357e-09 -1.045449e-07 3.694839e-09)
420           	(2.852726e-09 -1.109161e-07 3.737847e-09)
440           	(2.876788e-09 -1.168985e-07 3.789774e-09)
460           	(2.931020e-09 -1.224957e-07 3.838057e-09)
480           	(3.011525e-09 -1.277361e-07 3.877718e-09)
500           	(3.108702e-09 -1.326593e-07 3.907339e-09)
520           	(3.214534e-09 -1.373085e-07 3.927136e-09)
540           	(3.324537e-09 -1.417233e-07 3.936955e-09)
560           	(3.437029e-09 -1.459379e-07 3.936665e-09)
580           	(3.552140e-09 -1.499815e-07 3.926858e-09)
600           	(3.670397e-09 -1.538781e-07 3.908857e-09)
620           	(3.792334e-09 -1.576467e-07 3.884664e-09)
640           	(3.918002e-09 -1.613020e-07 3.857081e-09)
660           	(4.045574e-09 -1.648552e-07 3.829564e-09)
680           	(4.172261e-09 -1.683115e-07 3.806595e-09)
700           	(4.294682e-09 -1.716698e-07 3.791418e-09)
720           	(4.407103e-09 -1.749323e-07 3.784441e-09)
740           	(4.504843e-09 -1.781064e-07 3.783055e-09)
760           	(4.589585e-09 -1.812020e-07 3.782071e-09)
780           	(4.666780e-09 -1.842400e-07 3.777334e-09)
800           	(4.742623e-09 -1.872483e-07 3.767184e-09)
820           	(4.818892e-09 -1.902475e-07 3.751672e-09)
840           	(4.895205e-09 -1.932466e-07 3.732009e-09)
860           	(4.970937e-09 -1.962465e-07 3.710190e-09)
880           	(5.044685e-09 -1.992438e-07 3.687907e-09)
900           	(5.114760e-09 -2.022335e-07 3.666644e-09)
920           	(5.180164e-09 -2.052108e-07 3.647150e-09)
940           	(5.240552e-09 -2.081725e-07 3.629784e-09)
960           	(5.295960e-09 -2.111167e-07 3.614557e-09)
980           	(5.346705e-09 -2.140434e-07 3.601345e-09)
