# Region type : faceZone fz_solid_97
# Faces  :    1853
# Area   :    1.016227e-01
# Time        	sum(phi)
20            	2.484298e-04
40            	-1.810988e-04
60            	-2.735061e-04
80            	-6.449157e-05
100           	1.282123e-05
120           	2.155110e-05
140           	2.498789e-05
160           	2.854303e-05
180           	3.023312e-05
200           	3.102083e-05
220           	3.155319e-05
240           	3.150716e-05
260           	3.051750e-05
280           	2.903866e-05
300           	2.747543e-05
320           	2.630677e-05
340           	2.538409e-05
360           	2.438963e-05
380           	2.323715e-05
400           	2.177736e-05
420           	1.889375e-05
440           	1.508721e-05
460           	1.473292e-05
480           	2.222628e-05
500           	3.517755e-05
520           	4.230079e-05
540           	3.669003e-05
560           	1.234987e-05
580           	-1.353347e-05
600           	-1.673448e-05
620           	1.340927e-05
640           	2.193397e-05
660           	2.331228e-05
680           	2.504527e-05
700           	2.787114e-05
720           	3.179900e-05
740           	3.656508e-05
760           	4.188981e-05
780           	4.758864e-05
800           	5.338977e-05
820           	5.888341e-05
840           	6.384510e-05
860           	6.823507e-05
880           	7.193255e-05
900           	7.498145e-05
920           	7.736062e-05
940           	7.934396e-05
960           	8.090187e-05
980           	8.219446e-05
1000          	8.306894e-05
1020          	8.356419e-05
1040          	8.381722e-05
1060          	8.378085e-05
1080          	8.333969e-05
1100          	8.243812e-05
1120          	8.100225e-05
1140          	7.929867e-05
1160          	7.747390e-05
1180          	7.585306e-05
1200          	7.457652e-05
1220          	7.385371e-05
1240          	7.312230e-05
1260          	7.281943e-05
1280          	7.343886e-05
1300          	7.648087e-05
1320          	6.809533e-05
1340          	8.148215e-05
1360          	5.889499e-05
1380          	1.510055e-04
1400          	5.434886e-04
1420          	2.269641e-03
1440          	6.975229e-03
1460          	2.959479e-02
1480          	3.564601e-02
1500          	8.515588e-02
