# Region      : cellZone cz_solid_6
# Cells       : 1960
# Volume      : 2.143430e-03
# Time        	volIntegrateU
20            	-3.487620e-09 -3.605627e-09 2.222936e-10
40            	-3.342285e-09 -6.221074e-09 4.044091e-10
60            	-3.508718e-09 -8.749714e-09 5.323340e-10
80            	-3.713369e-09 -1.132564e-08 6.434406e-10
100           	-3.931197e-09 -1.407621e-08 7.465397e-10
120           	-4.149934e-09 -1.708195e-08 8.411298e-10
140           	-4.405726e-09 -2.043754e-08 9.062814e-10
160           	-4.709838e-09 -2.422772e-08 1.002256e-09
180           	-4.930050e-09 -2.842431e-08 1.071407e-09
200           	-5.136584e-09 -3.300003e-08 1.130707e-09
220           	-5.318991e-09 -3.791609e-08 1.181573e-09
240           	-5.474161e-09 -4.312575e-08 1.224045e-09
260           	-5.602220e-09 -4.858002e-08 1.258870e-09
280           	-5.705145e-09 -5.423584e-08 1.289114e-09
300           	-5.776532e-09 -6.004740e-08 1.317773e-09
320           	-5.805239e-09 -6.594999e-08 1.348741e-09
340           	-5.773878e-09 -7.184371e-08 1.382184e-09
360           	-5.671740e-09 -7.760570e-08 1.406257e-09
380           	-5.502943e-09 -8.315315e-08 1.406399e-09
400           	-5.266993e-09 -8.845731e-08 1.393995e-09
420           	-4.965874e-09 -9.347110e-08 1.390723e-09
440           	-4.626830e-09 -9.811728e-08 1.405793e-09
460           	-4.300162e-09 -1.023542e-07 1.432325e-09
480           	-4.029162e-09 -1.062158e-07 1.457661e-09
500           	-3.830604e-09 -1.097952e-07 1.473717e-09
520           	-3.697175e-09 -1.131958e-07 1.479070e-09
540           	-3.610481e-09 -1.164948e-07 1.475276e-09
560           	-3.552500e-09 -1.197343e-07 1.464872e-09
580           	-3.509348e-09 -1.229293e-07 1.450869e-09
600           	-3.472531e-09 -1.260820e-07 1.435841e-09
620           	-3.435987e-09 -1.291904e-07 1.420827e-09
640           	-3.396074e-09 -1.322525e-07 1.405857e-09
660           	-3.350253e-09 -1.352660e-07 1.390485e-09
680           	-3.296774e-09 -1.382278e-07 1.374014e-09
700           	-3.234294e-09 -1.411336e-07 1.355828e-09
720           	-3.161878e-09 -1.439771e-07 1.335692e-09
740           	-3.078406e-09 -1.467511e-07 1.313980e-09
760           	-2.983256e-09 -1.494464e-07 1.292015e-09
780           	-2.876749e-09 -1.520513e-07 1.271519e-09
800           	-2.760414e-09 -1.545523e-07 1.254284e-09
820           	-2.635965e-09 -1.569360e-07 1.242058e-09
840           	-2.505260e-09 -1.591921e-07 1.236428e-09
860           	-2.370607e-09 -1.613143e-07 1.237292e-09
880           	-2.235255e-09 -1.633007e-07 1.242152e-09
900           	-2.101045e-09 -1.651592e-07 1.249933e-09
920           	-1.970022e-09 -1.669044e-07 1.262196e-09
940           	-1.845897e-09 -1.685472e-07 1.275927e-09
960           	-1.731463e-09 -1.701007e-07 1.288666e-09
980           	-1.628844e-09 -1.715785e-07 1.299365e-09
1000          	-1.541530e-09 -1.729895e-07 1.307082e-09
1020          	-1.471428e-09 -1.743426e-07 1.314467e-09
