# Region type : faceZone fz_solid_44
# Faces  :    1610
# Area   :    1.016872e-01
# Time        	sum(phi)
20            	1.893748e-05
40            	1.837701e-05
60            	1.984279e-05
80            	2.218552e-05
100           	2.478666e-05
120           	2.703060e-05
140           	2.814501e-05
160           	3.261826e-05
180           	3.664896e-05
200           	4.255757e-05
220           	5.151843e-05
240           	6.467933e-05
260           	8.263860e-05
280           	1.038745e-04
300           	1.246436e-04
320           	1.424679e-04
340           	1.579121e-04
360           	1.734224e-04
380           	1.897327e-04
400           	2.049219e-04
420           	2.165286e-04
440           	2.252252e-04
460           	2.302768e-04
480           	2.326420e-04
500           	2.332410e-04
520           	2.323795e-04
540           	2.307161e-04
560           	2.285928e-04
580           	2.259011e-04
600           	2.222287e-04
620           	2.176087e-04
640           	2.125119e-04
660           	2.072229e-04
680           	2.017682e-04
700           	1.963019e-04
720           	1.904758e-04
740           	1.841130e-04
760           	1.768187e-04
780           	1.682847e-04
800           	1.582517e-04
820           	1.471539e-04
840           	1.355264e-04
860           	1.243292e-04
880           	1.141653e-04
900           	1.053949e-04
920           	9.783118e-05
940           	9.143813e-05
960           	8.568099e-05
980           	8.034660e-05
1000          	7.524080e-05
1020          	6.994241e-05
1040          	6.436544e-05
1060          	5.846980e-05
1080          	5.223517e-05
1100          	4.594208e-05
1120          	3.961307e-05
1140          	3.330526e-05
1160          	2.707869e-05
1180          	2.099340e-05
1200          	1.511159e-05
1220          	9.337379e-06
1240          	3.645165e-06
1260          	-2.051708e-06
1280          	-7.836779e-06
1300          	-1.369768e-05
1320          	-1.951049e-05
1340          	-2.536389e-05
1360          	-3.119719e-05
1380          	-3.692928e-05
1400          	-4.250450e-05
1420          	-4.779950e-05
1440          	-5.290448e-05
1460          	-5.783061e-05
1480          	-6.258962e-05
1500          	-6.719564e-05
1520          	-7.166571e-05
1540          	-7.597233e-05
1560          	-8.014346e-05
1580          	-8.410980e-05
1600          	-8.791454e-05
1620          	-9.152826e-05
1640          	-9.497405e-05
1660          	-9.824739e-05
1680          	-1.013712e-04
1700          	-1.043447e-04
1720          	-1.071960e-04
1740          	-1.099338e-04
1760          	-1.125699e-04
1780          	-1.150854e-04
1800          	-1.175068e-04
1820          	-1.198108e-04
1840          	-1.220147e-04
1860          	-1.241169e-04
1880          	-1.261132e-04
1900          	-1.280194e-04
1920          	-1.298444e-04
1940          	-1.315920e-04
1960          	-1.332621e-04
1980          	-1.348638e-04
2000          	-1.364057e-04
2020          	-1.378858e-04
2040          	-1.393051e-04
2060          	-1.406597e-04
2080          	-1.419488e-04
2100          	-1.431670e-04
2120          	-1.443225e-04
2140          	-1.453928e-04
2160          	-1.463778e-04
2180          	-1.473015e-04
2200          	-1.481510e-04
2220          	-1.489225e-04
2240          	-1.496402e-04
2260          	-1.502706e-04
2280          	-1.508513e-04
2300          	-1.513788e-04
2320          	-1.518583e-04
2340          	-1.523145e-04
2360          	-1.526939e-04
