# Region      : cellZone cz_solid_11
# Cells       : 2072
# Volume      : 2.141465e-03
# Time        	volIntegrateU
20            	1.027570e-10 -5.002427e-09 6.601077e-09
40            	1.526323e-10 -9.196716e-09 6.411469e-09
60            	1.339197e-10 -1.339148e-08 6.538322e-09
80            	1.043538e-10 -1.762888e-08 6.720967e-09
100           	5.521124e-11 -2.194287e-08 6.934928e-09
120           	-2.634519e-11 -2.632793e-08 7.149838e-09
140           	-1.342744e-10 -3.069479e-08 7.178530e-09
160           	-4.278145e-10 -3.493656e-08 7.320619e-09
180           	-7.066251e-10 -3.906273e-08 7.292147e-09
200           	-1.042304e-09 -4.294317e-08 7.079637e-09
220           	-1.412449e-09 -4.644750e-08 6.645203e-09
240           	-1.783722e-09 -4.943130e-08 5.970821e-09
260           	-2.108783e-09 -5.175212e-08 5.068908e-09
280           	-2.315274e-09 -5.332504e-08 4.003459e-09
300           	-2.328275e-09 -5.425459e-08 2.918181e-09
320           	-2.161226e-09 -5.484189e-08 1.978337e-09
340           	-1.905193e-09 -5.539593e-08 1.269530e-09
360           	-1.633830e-09 -5.611389e-08 7.849955e-10
380           	-1.381108e-09 -5.704755e-08 4.814073e-10
400           	-1.156512e-09 -5.811514e-08 3.046251e-10
420           	-9.618507e-10 -5.917143e-08 2.101126e-10
440           	-7.961815e-10 -6.009857e-08 1.687721e-10
460           	-6.565595e-10 -6.083788e-08 1.650070e-10
480           	-5.375203e-10 -6.137318e-08 1.874153e-10
500           	-4.341548e-10 -6.171584e-08 2.303818e-10
520           	-3.427132e-10 -6.189175e-08 2.847784e-10
540           	-2.614382e-10 -6.193363e-08 3.470842e-10
560           	-1.887624e-10 -6.188336e-08 4.194354e-10
580           	-1.215331e-10 -6.177878e-08 5.004181e-10
600           	-5.780077e-11 -6.164518e-08 5.895082e-10
620           	2.995321e-12 -6.149528e-08 6.859537e-10
640           	5.954793e-11 -6.133692e-08 7.892319e-10
660           	1.102473e-10 -6.117405e-08 8.996709e-10
680           	1.530460e-10 -6.099691e-08 1.014799e-09
700           	1.866097e-10 -6.078375e-08 1.135580e-09
720           	2.135750e-10 -6.050708e-08 1.264029e-09
740           	2.380163e-10 -6.013544e-08 1.394569e-09
760           	2.659426e-10 -5.967054e-08 1.513271e-09
780           	2.915305e-10 -5.915939e-08 1.609201e-09
800           	2.938008e-10 -5.863680e-08 1.684041e-09
820           	2.572951e-10 -5.813278e-08 1.742543e-09
840           	1.801884e-10 -5.770497e-08 1.784651e-09
860           	8.178452e-11 -5.738961e-08 1.800735e-09
880           	-1.586422e-11 -5.718569e-08 1.790359e-09
900           	-9.355447e-11 -5.707943e-08 1.757168e-09
920           	-1.379699e-10 -5.705845e-08 1.703898e-09
940           	-1.272951e-10 -5.714143e-08 1.635144e-09
960           	-7.232637e-11 -5.739920e-08 1.563021e-09
980           	-1.138313e-11 -5.788711e-08 1.496517e-09
1000          	3.600382e-11 -5.858673e-08 1.437938e-09
1020          	6.450227e-11 -5.944065e-08 1.383110e-09
1040          	7.758454e-11 -6.039063e-08 1.330553e-09
1060          	8.326782e-11 -6.139232e-08 1.287350e-09
1080          	8.688135e-11 -6.241915e-08 1.261568e-09
