# Region      : cellZone cz_solid_22
# Cells       : 2150
# Volume      : 2.142039e-03
# Time        	volIntegrate(U)
20            	(-5.022821e-10 -7.013417e-09 -2.307211e-09)
40            	(-5.625907e-10 -1.074155e-08 -1.823440e-09)
60            	(-6.587464e-10 -1.331733e-08 -1.642516e-09)
80            	(-7.454700e-10 -1.500326e-08 -1.568125e-09)
100           	(-8.202621e-10 -1.616935e-08 -1.540507e-09)
120           	(-8.846349e-10 -1.706759e-08 -1.529971e-09)
140           	(-9.347043e-10 -1.787024e-08 -1.563250e-09)
160           	(-1.028158e-09 -1.872786e-08 -1.586088e-09)
180           	(-1.091210e-09 -1.968965e-08 -1.598904e-09)
200           	(-1.149441e-09 -2.079770e-08 -1.612720e-09)
220           	(-1.199669e-09 -2.207212e-08 -1.625783e-09)
240           	(-1.240208e-09 -2.351918e-08 -1.635644e-09)
260           	(-1.268017e-09 -2.512472e-08 -1.637832e-09)
280           	(-1.279426e-09 -2.685852e-08 -1.626725e-09)
300           	(-1.271979e-09 -2.867951e-08 -1.599398e-09)
320           	(-1.245328e-09 -3.054555e-08 -1.558367e-09)
340           	(-1.199404e-09 -3.240776e-08 -1.511458e-09)
360           	(-1.135545e-09 -3.420391e-08 -1.459308e-09)
380           	(-1.059921e-09 -3.587566e-08 -1.393408e-09)
400           	(-9.777568e-10 -3.739371e-08 -1.298413e-09)
420           	(-8.928437e-10 -3.876985e-08 -1.168202e-09)
440           	(-8.125930e-10 -4.003841e-08 -1.004261e-09)
460           	(-7.509265e-10 -4.124524e-08 -8.083865e-10)
480           	(-7.180029e-10 -4.245057e-08 -5.780533e-10)
500           	(-7.093994e-10 -4.371671e-08 -3.226963e-10)
520           	(-7.101574e-10 -4.508781e-08 -6.880928e-11)
540           	(-7.084804e-10 -4.657821e-08 1.516921e-10)
560           	(-7.012424e-10 -4.816993e-08 3.189817e-10)
580           	(-6.901229e-10 -4.982267e-08 4.313001e-10)
600           	(-6.782387e-10 -5.149390e-08 4.983494e-10)
620           	(-6.681033e-10 -5.314966e-08 5.339736e-10)
640           	(-6.613470e-10 -5.476627e-08 5.510324e-10)
660           	(-6.582090e-10 -5.633087e-08 5.590883e-10)
680           	(-6.580257e-10 -5.784021e-08 5.638902e-10)
700           	(-6.600320e-10 -5.929798e-08 5.686497e-10)
720           	(-6.632025e-10 -6.071208e-08 5.743548e-10)
740           	(-6.669825e-10 -6.209195e-08 5.812403e-10)
760           	(-6.708715e-10 -6.344634e-08 5.889419e-10)
780           	(-6.747386e-10 -6.478213e-08 5.969878e-10)
800           	(-6.785180e-10 -6.610371e-08 6.049021e-10)
820           	(-6.823820e-10 -6.741278e-08 6.123591e-10)
840           	(-6.865884e-10 -6.870899e-08 6.190008e-10)
860           	(-6.913385e-10 -6.999032e-08 6.246337e-10)
880           	(-6.967570e-10 -7.125415e-08 6.292742e-10)
900           	(-7.027292e-10 -7.249926e-08 6.332749e-10)
920           	(-7.088638e-10 -7.372722e-08 6.372821e-10)
940           	(-7.146753e-10 -7.494298e-08 6.419183e-10)
960           	(-7.198441e-10 -7.615337e-08 6.476082e-10)
980           	(-7.244925e-10 -7.736431e-08 6.541077e-10)
1000          	(-7.287220e-10 -7.857900e-08 6.608494e-10)
1020          	(-7.328031e-10 -7.979820e-08 6.672788e-10)
