# Region type : faceZone fz_solid_0
# Faces  :    1654
# Area   :    1.016700e-01
# Time        	sum(phi)
20            	6.812063e-05
40            	7.482851e-05
60            	7.592726e-05
80            	7.600568e-05
100           	7.609848e-05
120           	7.624238e-05
140           	7.989406e-05
160           	7.885796e-05
180           	7.836325e-05
200           	7.800291e-05
220           	7.656462e-05
240           	6.868825e-05
260           	6.659402e-05
280           	5.481337e-05
300           	4.291834e-05
320           	3.481723e-05
340           	2.819707e-05
360           	2.282708e-05
380           	1.941796e-05
400           	1.794300e-05
420           	1.878757e-05
440           	2.200100e-05
460           	2.740477e-05
480           	3.437317e-05
500           	4.222838e-05
520           	4.966709e-05
540           	5.408080e-05
560           	5.645386e-05
580           	5.553246e-05
600           	5.219971e-05
620           	4.820552e-05
640           	4.440439e-05
660           	4.101282e-05
680           	3.781151e-05
700           	3.439279e-05
720           	3.022347e-05
740           	2.417406e-05
760           	1.973282e-05
780           	1.946433e-05
800           	2.068502e-05
820           	2.254823e-05
840           	2.617146e-05
860           	3.257902e-05
880           	3.980740e-05
900           	4.537338e-05
920           	5.215243e-05
940           	5.741024e-05
960           	5.863179e-05
980           	5.856343e-05
1000          	5.799567e-05
1020          	5.728960e-05
