# Region      : cellZone cz_solid_72
# Cells       : 2170
# Volume      : 2.144673e-03
# Time        	volIntegrate(U)
20            	(2.442385e-09 -7.045201e-09 3.051693e-09)
40            	(2.755705e-09 -1.402194e-08 4.569749e-09)
60            	(3.022904e-09 -2.177536e-08 5.952333e-09)
80            	(3.064656e-09 -3.022389e-08 7.105567e-09)
100           	(2.714694e-09 -3.918806e-08 7.823633e-09)
120           	(1.793616e-09 -4.819053e-08 7.829048e-09)
140           	(-8.332518e-10 -5.691304e-08 6.241436e-09)
160           	(-2.111569e-09 -6.445341e-08 4.261854e-09)
180           	(-3.711910e-09 -7.168701e-08 1.340436e-09)
200           	(-4.160858e-09 -7.906130e-08 -1.829724e-09)
220           	(-3.317400e-09 -8.668344e-08 -4.164835e-09)
240           	(-2.126241e-09 -9.428854e-08 -5.315222e-09)
260           	(-1.206222e-09 -1.014560e-07 -5.589060e-09)
280           	(-6.474196e-10 -1.078510e-07 -5.392781e-09)
300           	(-3.314700e-10 -1.133448e-07 -4.993928e-09)
320           	(-1.507815e-10 -1.179271e-07 -4.529597e-09)
340           	(-5.004002e-11 -1.216194e-07 -4.070620e-09)
360           	(6.189789e-12 -1.244642e-07 -3.652053e-09)
380           	(3.998630e-11 -1.265303e-07 -3.289314e-09)
400           	(6.310740e-11 -1.278993e-07 -2.982993e-09)
420           	(7.908956e-11 -1.286603e-07 -2.726690e-09)
440           	(9.037172e-11 -1.289041e-07 -2.514323e-09)
460           	(9.891957e-11 -1.287193e-07 -2.338744e-09)
480           	(1.069866e-10 -1.281856e-07 -2.191075e-09)
500           	(1.163421e-10 -1.273692e-07 -2.062752e-09)
520           	(1.279546e-10 -1.263204e-07 -1.946798e-09)
540           	(1.430521e-10 -1.250726e-07 -1.836433e-09)
560           	(1.609473e-10 -1.236387e-07 -1.724811e-09)
580           	(1.799848e-10 -1.220145e-07 -1.606496e-09)
600           	(1.961068e-10 -1.201863e-07 -1.478898e-09)
620           	(2.029026e-10 -1.181462e-07 -1.344816e-09)
640           	(1.930427e-10 -1.158994e-07 -1.214699e-09)
660           	(1.658211e-10 -1.134666e-07 -1.104589e-09)
680           	(1.319506e-10 -1.108982e-07 -1.023919e-09)
700           	(1.020402e-10 -1.082583e-07 -9.666594e-10)
720           	(7.566323e-11 -1.055924e-07 -9.239033e-10)
740           	(5.260379e-11 -1.029237e-07 -8.939653e-10)
760           	(3.391602e-11 -1.002644e-07 -8.743438e-10)
780           	(1.891532e-11 -9.761849e-08 -8.610438e-10)
800           	(6.555945e-12 -9.498564e-08 -8.510159e-10)
820           	(-4.592336e-12 -9.236432e-08 -8.428669e-10)
840           	(-1.493021e-11 -8.975410e-08 -8.359628e-10)
860           	(-2.476934e-11 -8.715505e-08 -8.295151e-10)
880           	(-3.429585e-11 -8.456802e-08 -8.232727e-10)
900           	(-4.351852e-11 -8.199482e-08 -8.167714e-10)
920           	(-5.247916e-11 -7.943671e-08 -8.093798e-10)
940           	(-6.130344e-11 -7.689411e-08 -8.001741e-10)
960           	(-7.022974e-11 -7.436608e-08 -7.883901e-10)
980           	(-7.969728e-11 -7.184959e-08 -7.739672e-10)
1000          	(-9.024317e-11 -6.933886e-08 -7.579074e-10)
1020          	(-1.019945e-10 -6.682708e-08 -7.418784e-10)
