# Region type : faceZone fz_solid_2
# Faces  :    1616
# Area   :    1.016786e-01
# Time        	sum(phi)
20            	-6.180452e-05
40            	-5.357219e-05
60            	-5.040836e-05
80            	-4.854998e-05
100           	-4.828065e-05
120           	-5.024490e-05
140           	-5.725659e-05
160           	-6.309419e-05
180           	-6.534067e-05
200           	-6.301467e-05
220           	-6.234486e-05
240           	-6.078732e-05
260           	-5.888862e-05
280           	-5.770948e-05
300           	-5.831691e-05
320           	-6.150084e-05
340           	-6.701638e-05
360           	-7.349009e-05
380           	-8.112551e-05
400           	-9.106190e-05
420           	-1.032502e-04
440           	-1.153593e-04
460           	-1.264911e-04
480           	-1.355917e-04
500           	-1.433794e-04
520           	-1.512873e-04
540           	-1.597292e-04
560           	-1.653329e-04
580           	-1.650522e-04
600           	-1.590671e-04
620           	-1.493102e-04
640           	-1.380110e-04
660           	-1.272541e-04
680           	-1.178333e-04
700           	-1.099486e-04
720           	-1.039652e-04
740           	-9.974958e-05
760           	-9.706727e-05
780           	-9.551394e-05
800           	-9.494111e-05
820           	-9.510420e-05
840           	-9.559146e-05
860           	-9.634694e-05
880           	-9.711442e-05
900           	-9.779105e-05
920           	-9.825459e-05
940           	-9.875586e-05
960           	-9.928189e-05
980           	-1.003460e-04
1000          	-1.020779e-04
1020          	-1.039471e-04
1040          	-1.054964e-04
1060          	-1.063363e-04
1080          	-1.066477e-04
