# Region type : faceZone fz_solid_31
# Faces  :    1768
# Area   :    1.016305e-01
# Time        	sum(phi)
20            	-3.136007e-05
40            	-3.283976e-05
60            	-3.504251e-05
80            	-3.670888e-05
100           	-3.751527e-05
120           	-3.716477e-05
140           	-3.220298e-05
160           	-2.664078e-05
180           	-1.877032e-05
200           	-6.885972e-06
220           	9.142356e-06
240           	2.842076e-05
260           	4.894116e-05
280           	6.318783e-05
300           	6.443035e-05
320           	5.649511e-05
340           	4.613323e-05
360           	3.688753e-05
380           	2.931969e-05
400           	2.310180e-05
420           	1.779618e-05
440           	1.329007e-05
460           	9.482560e-06
480           	6.337991e-06
500           	3.761789e-06
520           	1.668065e-06
540           	-1.745505e-07
560           	-1.969963e-06
580           	-3.851664e-06
600           	-5.909913e-06
620           	-8.161828e-06
640           	-1.054994e-05
660           	-1.295713e-05
680           	-1.525018e-05
700           	-1.739847e-05
720           	-1.934739e-05
740           	-2.103057e-05
760           	-2.233416e-05
780           	-2.355184e-05
800           	-2.512438e-05
820           	-2.677428e-05
840           	-2.772044e-05
860           	-2.711278e-05
880           	-2.490621e-05
900           	-2.206902e-05
920           	-1.946697e-05
940           	-1.752537e-05
960           	-1.632179e-05
980           	-1.574183e-05
