# Region      : cellZone cz_solid_23
# Cells       : 2044
# Volume      : 2.143990e-03
# Time        	volIntegrate(U)
20            	(-1.073734e-09 -8.758980e-09 -1.697996e-09)
40            	(-1.177136e-09 -1.343343e-08 -1.383409e-09)
60            	(-1.284083e-09 -1.687283e-08 -1.258958e-09)
80            	(-1.404391e-09 -1.954497e-08 -1.222308e-09)
100           	(-1.527241e-09 -2.178156e-08 -1.226083e-09)
120           	(-1.645692e-09 -2.380283e-08 -1.241237e-09)
140           	(-1.754027e-09 -2.577188e-08 -1.287250e-09)
160           	(-1.949424e-09 -2.783335e-08 -1.349100e-09)
180           	(-2.073437e-09 -3.001586e-08 -1.379951e-09)
200           	(-2.173959e-09 -3.235461e-08 -1.407691e-09)
220           	(-2.247325e-09 -3.484457e-08 -1.429629e-09)
240           	(-2.286480e-09 -3.745527e-08 -1.442767e-09)
260           	(-2.281980e-09 -4.012847e-08 -1.441640e-09)
280           	(-2.228868e-09 -4.278797e-08 -1.414258e-09)
300           	(-2.127187e-09 -4.535928e-08 -1.351321e-09)
320           	(-1.987601e-09 -4.778613e-08 -1.245038e-09)
340           	(-1.832596e-09 -5.004755e-08 -1.095854e-09)
360           	(-1.691254e-09 -5.216278e-08 -9.097653e-10)
380           	(-1.580010e-09 -5.418201e-08 -6.857738e-10)
400           	(-1.500333e-09 -5.618616e-08 -4.120053e-10)
420           	(-1.446987e-09 -5.826164e-08 -7.822252e-11)
440           	(-1.411011e-09 -6.048422e-08 2.963975e-10)
460           	(-1.381595e-09 -6.292046e-08 6.582463e-10)
480           	(-1.347138e-09 -6.561161e-08 9.505906e-10)
500           	(-1.302675e-09 -6.853251e-08 1.145767e-09)
520           	(-1.255173e-09 -7.160267e-08 1.252095e-09)
540           	(-1.213708e-09 -7.473061e-08 1.296775e-09)
560           	(-1.182088e-09 -7.784386e-08 1.307532e-09)
580           	(-1.160834e-09 -8.089636e-08 1.304454e-09)
600           	(-1.148797e-09 -8.386586e-08 1.299249e-09)
620           	(-1.143723e-09 -8.674744e-08 1.297198e-09)
640           	(-1.143429e-09 -8.954755e-08 1.299862e-09)
660           	(-1.146051e-09 -9.227837e-08 1.307058e-09)
680           	(-1.150223e-09 -9.495371e-08 1.317769e-09)
700           	(-1.154989e-09 -9.758695e-08 1.331047e-09)
720           	(-1.159823e-09 -1.001902e-07 1.346103e-09)
740           	(-1.164416e-09 -1.027734e-07 1.362342e-09)
760           	(-1.168607e-09 -1.053437e-07 1.379341e-09)
780           	(-1.172368e-09 -1.079060e-07 1.396691e-09)
800           	(-1.175885e-09 -1.104615e-07 1.414116e-09)
820           	(-1.179498e-09 -1.130087e-07 1.431415e-09)
840           	(-1.183543e-09 -1.155433e-07 1.448269e-09)
860           	(-1.188273e-09 -1.180606e-07 1.464512e-09)
880           	(-1.193727e-09 -1.205566e-07 1.480184e-09)
900           	(-1.199841e-09 -1.230307e-07 1.495611e-09)
