# Region type : faceZone fz_solid_51
# Faces  :    1724
# Area   :    1.017007e-01
# Time        	sum(phi)
20            	-1.128193e-05
40            	-1.223141e-05
60            	-1.412159e-05
80            	-1.615348e-05
100           	-1.823436e-05
120           	-1.964615e-05
140           	-1.555743e-05
160           	-8.885811e-06
180           	-1.946034e-06
200           	5.721255e-06
220           	1.410659e-05
240           	2.693534e-05
260           	3.067473e-05
280           	1.508320e-05
300           	-4.684130e-06
320           	-1.986782e-05
340           	-2.958680e-05
360           	-3.533277e-05
380           	-3.893212e-05
400           	-4.136937e-05
420           	-4.297151e-05
440           	-4.387238e-05
460           	-4.420248e-05
480           	-4.409749e-05
500           	-4.370959e-05
520           	-4.314399e-05
540           	-4.253742e-05
560           	-4.181095e-05
580           	-4.097437e-05
600           	-3.990549e-05
620           	-3.863851e-05
640           	-3.719502e-05
660           	-3.558019e-05
680           	-3.399598e-05
700           	-3.297631e-05
720           	-3.223398e-05
740           	-3.177877e-05
760           	-3.213311e-05
780           	-3.305477e-05
800           	-3.400174e-05
820           	-3.462890e-05
840           	-3.471818e-05
860           	-3.413514e-05
880           	-3.311461e-05
900           	-3.190166e-05
920           	-3.061704e-05
940           	-2.930989e-05
960           	-2.799164e-05
980           	-2.663867e-05
1000          	-2.521994e-05
1020          	-2.374171e-05
