# Region type : faceZone fz_solid_60
# Faces  :    1654
# Area   :    1.017002e-01
# Time        	sum(phi)
20            	-5.200776e-06
40            	-6.176518e-06
60            	-6.971224e-06
80            	-5.669531e-06
100           	-3.753821e-06
120           	-1.843787e-06
140           	-3.276994e-07
160           	3.090830e-07
180           	8.597691e-07
200           	1.172930e-06
220           	1.351930e-06
240           	1.613679e-06
260           	1.869911e-06
280           	1.934704e-06
300           	1.856460e-06
320           	1.242002e-06
340           	3.958650e-07
360           	-5.655243e-07
380           	-1.674609e-06
400           	-3.145333e-06
420           	-4.988292e-06
440           	-6.864365e-06
460           	-8.566192e-06
480           	-9.760813e-06
500           	-1.041047e-05
520           	-1.066041e-05
540           	-9.060010e-06
560           	-4.829531e-06
580           	2.334043e-07
600           	4.589483e-06
620           	7.829441e-06
640           	1.005913e-05
660           	1.141205e-05
680           	1.151533e-05
700           	1.007985e-05
720           	6.841339e-06
740           	1.356559e-06
760           	-6.743917e-06
780           	-1.721723e-05
800           	-2.933771e-05
820           	-4.197608e-05
840           	-5.417975e-05
860           	-6.501847e-05
880           	-7.404246e-05
900           	-8.098206e-05
920           	-8.606012e-05
940           	-8.964015e-05
960           	-9.225962e-05
980           	-9.416847e-05
