# Region      : cellZone cz_solid_70
# Cells       : 2510
# Volume      : 2.142494e-03
# Time        	volIntegrateU
20            	1.286776e-10 -6.013611e-09 2.922719e-09
40            	-2.259300e-10 -1.080570e-08 4.096059e-09
60            	-5.961490e-10 -1.565352e-08 5.260377e-09
80            	-9.899802e-10 -2.075231e-08 6.382150e-09
100           	-1.399284e-09 -2.631974e-08 7.380103e-09
120           	-1.822287e-09 -3.251661e-08 8.198601e-09
140           	-2.768684e-09 -3.950554e-08 9.403034e-09
160           	-3.238605e-09 -4.666232e-08 9.048050e-09
180           	-3.478515e-09 -5.300910e-08 8.331111e-09
200           	-3.635814e-09 -5.882390e-08 7.175396e-09
220           	-3.723892e-09 -6.436487e-08 5.544414e-09
240           	-3.706268e-09 -6.986889e-08 3.437281e-09
260           	-3.279465e-09 -7.555850e-08 1.215367e-09
280           	-2.305815e-09 -8.168646e-08 -5.206794e-10
300           	-1.102696e-09 -8.834413e-08 -1.481422e-09
320           	-1.030671e-10 -9.539081e-08 -1.802610e-09
340           	5.274075e-10 -1.026115e-07 -1.760714e-09
360           	8.682788e-10 -1.098114e-07 -1.562690e-09
380           	1.047413e-09 -1.168265e-07 -1.306376e-09
400           	1.144676e-09 -1.235227e-07 -1.033902e-09
420           	1.195056e-09 -1.297871e-07 -7.687624e-10
440           	1.215602e-09 -1.355362e-07 -5.278909e-10
460           	1.215654e-09 -1.407224e-07 -3.216562e-10
480           	1.202568e-09 -1.453365e-07 -1.555231e-10
500           	1.183016e-09 -1.494009e-07 -3.053253e-11
520           	1.163101e-09 -1.529599e-07 5.632603e-11
540           	1.148586e-09 -1.560680e-07 1.118782e-10
560           	1.142002e-09 -1.587790e-07 1.450112e-10
580           	1.144830e-09 -1.611371e-07 1.633399e-10
600           	1.157435e-09 -1.631766e-07 1.749701e-10
620           	1.178257e-09 -1.649157e-07 1.875351e-10
640           	1.203370e-09 -1.663581e-07 2.076598e-10
660           	1.226036e-09 -1.674891e-07 2.403461e-10
680           	1.238571e-09 -1.682821e-07 2.861266e-10
700           	1.236031e-09 -1.687092e-07 3.414467e-10
720           	1.212386e-09 -1.687588e-07 3.975407e-10
740           	1.164517e-09 -1.684496e-07 4.364428e-10
760           	1.111403e-09 -1.678222e-07 4.422161e-10
780           	1.080905e-09 -1.669323e-07 4.186390e-10
800           	1.068995e-09 -1.658622e-07 3.812423e-10
820           	1.064600e-09 -1.646926e-07 3.346229e-10
840           	1.067777e-09 -1.634748e-07 2.806147e-10
860           	1.076260e-09 -1.622358e-07 2.219372e-10
880           	1.087088e-09 -1.609866e-07 1.609153e-10
900           	1.098060e-09 -1.597300e-07 9.956515e-11
920           	1.108129e-09 -1.584644e-07 3.954870e-11
940           	1.116833e-09 -1.571867e-07 -1.759997e-11
960           	1.123688e-09 -1.558933e-07 -7.118177e-11
980           	1.128338e-09 -1.545814e-07 -1.207898e-10
1000          	1.130720e-09 -1.532486e-07 -1.663019e-10
1020          	1.131041e-09 -1.518924e-07 -2.075187e-10
1040          	1.129740e-09 -1.505109e-07 -2.447650e-10
1060          	1.127128e-09 -1.491028e-07 -2.787309e-10
1080          	1.123649e-09 -1.476677e-07 -3.104448e-10
1100          	1.119516e-09 -1.462065e-07 -3.404374e-10
1120          	1.114991e-09 -1.447208e-07 -3.689170e-10
1140          	1.109933e-09 -1.432123e-07 -3.951847e-10
1160          	1.103700e-09 -1.416816e-07 -4.193191e-10
1180          	1.096485e-09 -1.401296e-07 -4.418810e-10
1200          	1.089207e-09 -1.385582e-07 -4.634066e-10
1220          	1.081730e-09 -1.369691e-07 -4.832773e-10
1240          	1.073377e-09 -1.353633e-07 -5.019180e-10
1260          	1.063971e-09 -1.337430e-07 -5.198604e-10
1280          	1.053389e-09 -1.321113e-07 -5.377730e-10
1300          	1.041745e-09 -1.304709e-07 -5.557466e-10
1320          	1.029678e-09 -1.288220e-07 -5.755705e-10
1340          	1.019291e-09 -1.271622e-07 -5.950005e-10
1360          	1.008783e-09 -1.254780e-07 -6.420762e-10
1380          	9.825806e-10 -1.237628e-07 -7.157000e-10
1400          	9.849802e-10 -1.218915e-07 -6.712393e-10
1420          	1.140846e-09 -1.197235e-07 2.771227e-10
1440          	2.172765e-09 -1.207903e-07 1.899827e-09
1460          	1.679480e-08 -1.472252e-07 2.536078e-08
1480          	8.225614e-08 -4.108012e-07 1.073906e-07
