# Region type : faceZone fz_solid_49
# Faces  :    1676
# Area   :    1.017713e-01
# Time        	sum(phi)
20            	-3.863028e-06
40            	-1.260619e-05
60            	-2.018424e-05
80            	-2.839435e-05
100           	-3.621871e-05
120           	-4.417851e-05
140           	-5.307742e-05
160           	-6.288532e-05
180           	-7.041298e-05
200           	-7.716836e-05
220           	-8.253639e-05
240           	-8.708028e-05
260           	-9.092041e-05
280           	-9.047164e-05
300           	-8.483195e-05
320           	-7.589842e-05
340           	-6.792846e-05
360           	-6.312808e-05
380           	-6.103860e-05
400           	-6.070830e-05
420           	-6.105194e-05
440           	-6.157485e-05
460           	-6.214158e-05
480           	-6.270965e-05
500           	-6.323336e-05
520           	-6.368016e-05
540           	-6.399291e-05
560           	-6.425379e-05
580           	-6.421300e-05
600           	-6.397698e-05
620           	-6.361894e-05
640           	-6.321331e-05
660           	-6.287090e-05
680           	-6.257292e-05
700           	-6.240260e-05
720           	-6.248500e-05
740           	-6.284245e-05
760           	-6.398925e-05
780           	-6.605979e-05
800           	-6.824248e-05
820           	-7.023241e-05
840           	-7.214323e-05
860           	-7.386872e-05
880           	-7.526668e-05
900           	-7.623666e-05
920           	-7.667508e-05
940           	-7.677710e-05
960           	-7.662853e-05
980           	-7.639812e-05
1000          	-7.615575e-05
1020          	-7.597904e-05
1040          	-7.581235e-05
