# Region      : cellZone cz_solid_33
# Cells       : 1996
# Volume      : 2.142867e-03
# Time        	volIntegrateU
20            	3.905752e-09 -1.380389e-08 4.831177e-09
40            	3.815877e-09 -2.369249e-08 5.024661e-09
60            	3.777576e-09 -3.246083e-08 5.283146e-09
80            	3.664178e-09 -4.016852e-08 5.481999e-09
100           	3.413584e-09 -4.682155e-08 5.579522e-09
120           	2.974246e-09 -5.233762e-08 5.531524e-09
140           	2.314573e-09 -5.656695e-08 5.282902e-09
160           	1.049121e-09 -5.876666e-08 4.384492e-09
180           	1.705058e-10 -5.945172e-08 3.596052e-09
200           	-6.519033e-10 -5.857730e-08 2.494548e-09
220           	-1.196342e-09 -5.644512e-08 1.229553e-09
240           	-1.369633e-09 -5.370941e-08 6.044030e-11
260           	-1.305581e-09 -5.114340e-08 -7.763548e-10
280           	-1.169900e-09 -4.922686e-08 -1.259459e-09
300           	-1.028568e-09 -4.808290e-08 -1.505240e-09
320           	-8.877011e-10 -4.765859e-08 -1.604601e-09
340           	-7.469114e-10 -4.784740e-08 -1.604482e-09
360           	-6.087821e-10 -4.852531e-08 -1.534694e-09
380           	-4.743393e-10 -4.956993e-08 -1.414589e-09
400           	-3.474055e-10 -5.086225e-08 -1.265363e-09
420           	-2.267019e-10 -5.229877e-08 -1.100786e-09
440           	-1.116618e-10 -5.378879e-08 -9.321235e-10
460           	-2.655852e-12 -5.526131e-08 -7.693314e-10
480           	1.017860e-10 -5.666380e-08 -6.157580e-10
500           	2.030829e-10 -5.795909e-08 -4.729862e-10
520           	3.033169e-10 -5.912144e-08 -3.395092e-10
540           	4.047121e-10 -6.013322e-08 -2.122829e-10
560           	5.082870e-10 -6.098279e-08 -8.829716e-11
580           	6.145421e-10 -6.166261e-08 3.583439e-11
600           	7.224599e-10 -6.216643e-08 1.635127e-10
620           	8.277938e-10 -6.249156e-08 2.961612e-10
640           	9.215534e-10 -6.264511e-08 4.346812e-10
660           	9.873904e-10 -6.265439e-08 5.798069e-10
680           	1.010753e-09 -6.256690e-08 7.279935e-10
700           	9.929912e-10 -6.243809e-08 8.642670e-10
720           	9.574297e-10 -6.232207e-08 9.687398e-10
740           	9.285399e-10 -6.226472e-08 1.032430e-09
760           	9.134303e-10 -6.229820e-08 1.063372e-09
780           	9.065449e-10 -6.243772e-08 1.076485e-09
800           	9.021414e-10 -6.269292e-08 1.079283e-09
820           	8.987819e-10 -6.306996e-08 1.074784e-09
840           	8.949393e-10 -6.356546e-08 1.065656e-09
860           	8.893386e-10 -6.416688e-08 1.053166e-09
880           	8.820072e-10 -6.485564e-08 1.038365e-09
900           	8.729424e-10 -6.561137e-08 1.021757e-09
920           	8.623375e-10 -6.641407e-08 1.003494e-09
940           	8.504343e-10 -6.724663e-08 9.835275e-10
960           	8.375397e-10 -6.809517e-08 9.617634e-10
980           	8.239442e-10 -6.894794e-08 9.381318e-10
1000          	8.097275e-10 -6.979484e-08 9.126256e-10
1020          	7.954674e-10 -7.062776e-08 8.861760e-10
1040          	7.812666e-10 -7.144123e-08 8.590213e-10
1060          	7.675329e-10 -7.223375e-08 8.313273e-10
1080          	7.540675e-10 -7.300610e-08 8.028684e-10
1100          	7.407397e-10 -7.376081e-08 7.742387e-10
1120          	7.277551e-10 -7.450051e-08 7.465312e-10
1140          	7.154133e-10 -7.522824e-08 7.198293e-10
