# Region type : faceZone fz_solid_94
# Faces  :    1741
# Area   :    1.016864e-01
# Time        	sum(phi)
20            	1.624110e-04
40            	2.400167e-04
60            	2.971282e-04
80            	3.248088e-04
100           	3.197315e-04
120           	1.119119e-04
140           	-3.088545e-04
160           	-3.105133e-04
180           	-2.216431e-04
200           	-1.445487e-04
220           	-8.906921e-05
240           	-5.339587e-05
260           	-3.033176e-05
280           	-1.543841e-05
300           	-6.604207e-06
320           	-4.578887e-07
340           	4.420037e-06
360           	1.017061e-05
380           	1.825998e-05
400           	2.865413e-05
420           	4.130097e-05
440           	5.505344e-05
460           	6.992243e-05
480           	8.630418e-05
500           	1.043257e-04
520           	1.221769e-04
540           	1.405737e-04
560           	1.598660e-04
580           	1.781250e-04
600           	1.955371e-04
620           	2.134813e-04
640           	2.309306e-04
660           	2.472056e-04
680           	2.622480e-04
700           	2.756896e-04
720           	2.880606e-04
740           	2.991537e-04
760           	3.097596e-04
780           	3.203384e-04
800           	3.312033e-04
820           	3.422143e-04
840           	3.523783e-04
860           	3.615512e-04
880           	3.692999e-04
900           	3.756511e-04
