# Region type : faceZone fz_solid_84
# Faces  :    1849
# Area   :    1.016491e-01
# Time        	sum(phi)
20            	1.397998e-05
40            	2.410069e-05
60            	3.675011e-05
80            	5.247805e-05
100           	7.263979e-05
120           	1.001656e-04
140           	1.394206e-04
160           	1.919167e-04
180           	2.435368e-04
200           	2.937383e-04
220           	3.376641e-04
240           	3.681269e-04
260           	3.813399e-04
280           	3.853739e-04
300           	3.847323e-04
320           	3.805757e-04
340           	3.700850e-04
360           	3.349498e-04
380           	2.725400e-04
400           	2.150280e-04
420           	1.816683e-04
440           	1.719315e-04
460           	1.748981e-04
480           	1.838208e-04
500           	1.960965e-04
520           	2.094186e-04
540           	2.221267e-04
560           	2.337286e-04
580           	2.441710e-04
600           	2.537338e-04
620           	2.630995e-04
640           	2.723293e-04
660           	2.819295e-04
680           	2.918116e-04
700           	3.022360e-04
720           	3.126662e-04
740           	3.226887e-04
760           	3.322392e-04
780           	3.416474e-04
800           	3.515292e-04
820           	3.604133e-04
840           	3.684898e-04
860           	3.760228e-04
880           	3.828379e-04
900           	3.894211e-04
